model_no	func_type	model
1792	all_scNCF	[42, 128, 32768, 1, 707406346, 1, 1, 1326386959, 76, 1]
1793	all_scNCF	[42, 128, 32768, 1, 707406346, 1, 1, 1326386959, 93, 1]
1794	all_scNCF	[42, 128, 32768, 1, 1060044800, 1, 1, 1275068416, 76, 1]
1795	all_scNCF	[42, 128, 32768, 1, 1060044800, 1, 1, 1275068416, 93, 1]
1796	all_scNCF	[42, 128, 32768, 1, 1060044800, 1, 1, 1275071488, 76, 1]
1797	all_scNCF	[42, 128, 32768, 1, 1060044800, 1, 1, 1275071488, 93, 1]
1798	all_scNCF	[42, 128, 32768, 1, 1060044800, 1, 1, 1325400064, 76, 1]
1799	all_scNCF	[42, 128, 32768, 1, 1060044800, 1, 1, 1325400064, 93, 1]
1800	all_scNCF	[42, 128, 32768, 1, 1060044800, 1, 1, 1279524864, 76, 1]
1801	all_scNCF	[42, 128, 32768, 1, 1060044800, 1, 1, 1279524864, 93, 1]
1802	all_scNCF	[42, 128, 32768, 1, 1060044800, 1, 1, 1560281088, 76, 1]
1803	all_scNCF	[42, 128, 32768, 1, 1060044800, 1, 1, 1560281088, 93, 1]
1804	all_scNCF	[42, 128, 32768, 1, 1060044800, 1, 1, 1275085824, 76, 1]
1805	all_scNCF	[42, 128, 32768, 1, 1060044800, 1, 1, 1275085824, 93, 1]
1806	all_scNCF	[42, 128, 32768, 1, 1060044800, 1, 1, 1275854848, 76, 1]
1807	all_scNCF	[42, 128, 32768, 1, 1060044800, 1, 1, 1275854848, 93, 1]
1808	all_scNCF	[42, 128, 32768, 1, 1060044800, 1, 1, 1565851648, 76, 1]
1809	all_scNCF	[42, 128, 32768, 1, 1060044800, 1, 1, 1565851648, 93, 1]
1810	all_scNCF	[42, 128, 32768, 1, 1060044800, 1, 1, 1326383104, 76, 1]
1811	all_scNCF	[42, 128, 32768, 1, 1060044800, 1, 1, 1326383104, 93, 1]
1812	all_scNCF	[42, 128, 32768, 1, 1060044800, 1, 1, 1325403904, 76, 1]
1813	all_scNCF	[42, 128, 32768, 1, 1060044800, 1, 1, 1325403904, 93, 1]
1814	all_scNCF	[42, 128, 32768, 1, 1060044800, 1, 1, 1560302848, 76, 1]
1815	all_scNCF	[42, 128, 32768, 1, 1060044800, 1, 1, 1560302848, 93, 1]
1816	all_scNCF	[42, 128, 32768, 1, 1060044800, 1, 1, 1275857932, 76, 1]
1817	all_scNCF	[42, 128, 32768, 1, 1060044800, 1, 1, 1275857932, 93, 1]
1818	all_scNCF	[42, 128, 32768, 1, 1060044800, 1, 1, 1593855744, 76, 1]
1819	all_scNCF	[42, 128, 32768, 1, 1060044800, 1, 1, 1593855744, 93, 1]
1820	all_scNCF	[42, 128, 32768, 1, 1060044800, 1, 1, 1600081679, 76, 1]
1821	all_scNCF	[42, 128, 32768, 1, 1060044800, 1, 1, 1600081679, 93, 1]
1822	all_scNCF	[42, 128, 32768, 1, 1060044800, 1, 1, 1280068620, 76, 1]
1823	all_scNCF	[42, 128, 32768, 1, 1060044800, 1, 1, 1280068620, 93, 1]
1824	all_scNCF	[42, 128, 32768, 1, 1060044800, 1, 1, 1599930368, 76, 1]
1825	all_scNCF	[42, 128, 32768, 1, 1060044800, 1, 1, 1599930368, 93, 1]
1826	all_scNCF	[42, 128, 32768, 1, 1060044800, 1, 1, 1599012864, 76, 1]
1827	all_scNCF	[42, 128, 32768, 1, 1060044800, 1, 1, 1599012864, 93, 1]
1828	all_scNCF	[42, 128, 32768, 1, 1060044800, 1, 1, 1599037199, 76, 1]
1829	all_scNCF	[42, 128, 32768, 1, 1060044800, 1, 1, 1599037199, 93, 1]
1830	all_scNCF	[42, 128, 32768, 1, 1060044800, 1, 1, 1593859328, 76, 1]
1831	all_scNCF	[42, 128, 32768, 1, 1060044800, 1, 1, 1593859328, 93, 1]
1832	all_scNCF	[42, 128, 32768, 1, 1060044800, 1, 1, 1330597647, 76, 1]
1833	all_scNCF	[42, 128, 32768, 1, 1060044800, 1, 1, 1330597647, 93, 1]
1834	all_scNCF	[42, 128, 32768, 1, 1060044800, 1, 1, 1599016719, 76, 1]
1835	all_scNCF	[42, 128, 32768, 1, 1060044800, 1, 1, 1599016719, 93, 1]
1836	all_scNCF	[42, 128, 32768, 1, 1060044800, 1, 1, 1594838799, 76, 1]
1837	all_scNCF	[42, 128, 32768, 1, 1060044800, 1, 1, 1594838799, 93, 1]
1838	all_scNCF	[42, 128, 32768, 1, 1060044800, 1, 1, 1326386959, 76, 1]
1839	all_scNCF	[42, 128, 32768, 1, 1060044800, 1, 1, 1326386959, 93, 1]
1840	all_scNCF	[42, 128, 32768, 1, 1056976640, 1, 1, 1275068416, 76, 1]
1841	all_scNCF	[42, 128, 32768, 1, 1056976640, 1, 1, 1275068416, 93, 1]
1842	all_scNCF	[42, 128, 32768, 1, 1056976640, 1, 1, 1275071488, 76, 1]
1843	all_scNCF	[42, 128, 32768, 1, 1056976640, 1, 1, 1275071488, 93, 1]
1844	all_scNCF	[42, 128, 32768, 1, 1056976640, 1, 1, 1325400064, 76, 1]
1845	all_scNCF	[42, 128, 32768, 1, 1056976640, 1, 1, 1325400064, 93, 1]
1846	all_scNCF	[42, 128, 32768, 1, 1056976640, 1, 1, 1279524864, 76, 1]
1847	all_scNCF	[42, 128, 32768, 1, 1056976640, 1, 1, 1279524864, 93, 1]
1848	all_scNCF	[42, 128, 32768, 1, 1056976640, 1, 1, 1560281088, 76, 1]
1849	all_scNCF	[42, 128, 32768, 1, 1056976640, 1, 1, 1560281088, 93, 1]
1850	all_scNCF	[42, 128, 32768, 1, 1056976640, 1, 1, 1275085824, 76, 1]
1851	all_scNCF	[42, 128, 32768, 1, 1056976640, 1, 1, 1275085824, 93, 1]
1852	all_scNCF	[42, 128, 32768, 1, 1056976640, 1, 1, 1275854848, 76, 1]
1853	all_scNCF	[42, 128, 32768, 1, 1056976640, 1, 1, 1275854848, 93, 1]
1854	all_scNCF	[42, 128, 32768, 1, 1056976640, 1, 1, 1565851648, 76, 1]
1855	all_scNCF	[42, 128, 32768, 1, 1056976640, 1, 1, 1565851648, 93, 1]
1856	all_scNCF	[42, 128, 32768, 1, 1056976640, 1, 1, 1326383104, 76, 1]
1857	all_scNCF	[42, 128, 32768, 1, 1056976640, 1, 1, 1326383104, 93, 1]
1858	all_scNCF	[42, 128, 32768, 1, 1056976640, 1, 1, 1325403904, 76, 1]
1859	all_scNCF	[42, 128, 32768, 1, 1056976640, 1, 1, 1325403904, 93, 1]
1860	all_scNCF	[42, 128, 32768, 1, 1056976640, 1, 1, 1560302848, 76, 1]
1861	all_scNCF	[42, 128, 32768, 1, 1056976640, 1, 1, 1560302848, 93, 1]
1862	all_scNCF	[42, 128, 32768, 1, 1056976640, 1, 1, 1275857932, 76, 1]
1863	all_scNCF	[42, 128, 32768, 1, 1056976640, 1, 1, 1275857932, 93, 1]
1864	all_scNCF	[42, 128, 32768, 1, 1056976640, 1, 1, 1593855744, 76, 1]
1865	all_scNCF	[42, 128, 32768, 1, 1056976640, 1, 1, 1593855744, 93, 1]
1866	all_scNCF	[42, 128, 32768, 1, 1056976640, 1, 1, 1600081679, 76, 1]
1867	all_scNCF	[42, 128, 32768, 1, 1056976640, 1, 1, 1600081679, 93, 1]
1868	all_scNCF	[42, 128, 32768, 1, 1056976640, 1, 1, 1280068620, 76, 1]
1869	all_scNCF	[42, 128, 32768, 1, 1056976640, 1, 1, 1280068620, 93, 1]
1870	all_scNCF	[42, 128, 32768, 1, 1056976640, 1, 1, 1599930368, 76, 1]
1871	all_scNCF	[42, 128, 32768, 1, 1056976640, 1, 1, 1599930368, 93, 1]
1872	all_scNCF	[42, 128, 32768, 1, 1056976640, 1, 1, 1599012864, 76, 1]
1873	all_scNCF	[42, 128, 32768, 1, 1056976640, 1, 1, 1599012864, 93, 1]
1874	all_scNCF	[42, 128, 32768, 1, 1056976640, 1, 1, 1599037199, 76, 1]
1875	all_scNCF	[42, 128, 32768, 1, 1056976640, 1, 1, 1599037199, 93, 1]
1876	all_scNCF	[42, 128, 32768, 1, 1056976640, 1, 1, 1593859328, 76, 1]
1877	all_scNCF	[42, 128, 32768, 1, 1056976640, 1, 1, 1593859328, 93, 1]
1878	all_scNCF	[42, 128, 32768, 1, 1056976640, 1, 1, 1330597647, 76, 1]
1879	all_scNCF	[42, 128, 32768, 1, 1056976640, 1, 1, 1330597647, 93, 1]
1880	all_scNCF	[42, 128, 32768, 1, 1056976640, 1, 1, 1599016719, 76, 1]
1881	all_scNCF	[42, 128, 32768, 1, 1056976640, 1, 1, 1599016719, 93, 1]
1882	all_scNCF	[42, 128, 32768, 1, 1056976640, 1, 1, 1594838799, 76, 1]
1883	all_scNCF	[42, 128, 32768, 1, 1056976640, 1, 1, 1594838799, 93, 1]
1884	all_scNCF	[42, 128, 32768, 1, 1056976640, 1, 1, 1326386959, 76, 1]
1885	all_scNCF	[42, 128, 32768, 1, 1056976640, 1, 1, 1326386959, 93, 1]
1886	all_scNCF	[42, 128, 32768, 1, 1060060943, 1, 1, 1275068416, 76, 1]
1887	all_scNCF	[42, 128, 32768, 1, 1060060943, 1, 1, 1275068416, 93, 1]
1888	all_scNCF	[42, 128, 32768, 1, 1060060943, 1, 1, 1275071488, 76, 1]
1889	all_scNCF	[42, 128, 32768, 1, 1060060943, 1, 1, 1275071488, 93, 1]
1890	all_scNCF	[42, 128, 32768, 1, 1060060943, 1, 1, 1325400064, 76, 1]
1891	all_scNCF	[42, 128, 32768, 1, 1060060943, 1, 1, 1325400064, 93, 1]
1892	all_scNCF	[42, 128, 32768, 1, 1060060943, 1, 1, 1279524864, 76, 1]
1893	all_scNCF	[42, 128, 32768, 1, 1060060943, 1, 1, 1279524864, 93, 1]
1894	all_scNCF	[42, 128, 32768, 1, 1060060943, 1, 1, 1560281088, 76, 1]
1895	all_scNCF	[42, 128, 32768, 1, 1060060943, 1, 1, 1560281088, 93, 1]
1896	all_scNCF	[42, 128, 32768, 1, 1060060943, 1, 1, 1275085824, 76, 1]
1897	all_scNCF	[42, 128, 32768, 1, 1060060943, 1, 1, 1275085824, 93, 1]
1898	all_scNCF	[42, 128, 32768, 1, 1060060943, 1, 1, 1275854848, 76, 1]
1899	all_scNCF	[42, 128, 32768, 1, 1060060943, 1, 1, 1275854848, 93, 1]
1900	all_scNCF	[42, 128, 32768, 1, 1060060943, 1, 1, 1565851648, 76, 1]
1901	all_scNCF	[42, 128, 32768, 1, 1060060943, 1, 1, 1565851648, 93, 1]
1902	all_scNCF	[42, 128, 32768, 1, 1060060943, 1, 1, 1326383104, 76, 1]
1903	all_scNCF	[42, 128, 32768, 1, 1060060943, 1, 1, 1326383104, 93, 1]
1904	all_scNCF	[42, 128, 32768, 1, 1060060943, 1, 1, 1325403904, 76, 1]
1905	all_scNCF	[42, 128, 32768, 1, 1060060943, 1, 1, 1325403904, 93, 1]
1906	all_scNCF	[42, 128, 32768, 1, 1060060943, 1, 1, 1560302848, 76, 1]
1907	all_scNCF	[42, 128, 32768, 1, 1060060943, 1, 1, 1560302848, 93, 1]
1908	all_scNCF	[42, 128, 32768, 1, 1060060943, 1, 1, 1275857932, 76, 1]
1909	all_scNCF	[42, 128, 32768, 1, 1060060943, 1, 1, 1275857932, 93, 1]
1910	all_scNCF	[42, 128, 32768, 1, 1060060943, 1, 1, 1593855744, 76, 1]
1911	all_scNCF	[42, 128, 32768, 1, 1060060943, 1, 1, 1593855744, 93, 1]
1912	all_scNCF	[42, 128, 32768, 1, 1060060943, 1, 1, 1600081679, 76, 1]
1913	all_scNCF	[42, 128, 32768, 1, 1060060943, 1, 1, 1600081679, 93, 1]
1914	all_scNCF	[42, 128, 32768, 1, 1060060943, 1, 1, 1280068620, 76, 1]
1915	all_scNCF	[42, 128, 32768, 1, 1060060943, 1, 1, 1280068620, 93, 1]
1916	all_scNCF	[42, 128, 32768, 1, 1060060943, 1, 1, 1599930368, 76, 1]
1917	all_scNCF	[42, 128, 32768, 1, 1060060943, 1, 1, 1599930368, 93, 1]
1918	all_scNCF	[42, 128, 32768, 1, 1060060943, 1, 1, 1599012864, 76, 1]
1919	all_scNCF	[42, 128, 32768, 1, 1060060943, 1, 1, 1599012864, 93, 1]
1920	all_scNCF	[42, 128, 32768, 1, 1060060943, 1, 1, 1599037199, 76, 1]
1921	all_scNCF	[42, 128, 32768, 1, 1060060943, 1, 1, 1599037199, 93, 1]
1922	all_scNCF	[42, 128, 32768, 1, 1060060943, 1, 1, 1593859328, 76, 1]
1923	all_scNCF	[42, 128, 32768, 1, 1060060943, 1, 1, 1593859328, 93, 1]
1924	all_scNCF	[42, 128, 32768, 1, 1060060943, 1, 1, 1330597647, 76, 1]
1925	all_scNCF	[42, 128, 32768, 1, 1060060943, 1, 1, 1330597647, 93, 1]
1926	all_scNCF	[42, 128, 32768, 1, 1060060943, 1, 1, 1599016719, 76, 1]
1927	all_scNCF	[42, 128, 32768, 1, 1060060943, 1, 1, 1599016719, 93, 1]
1928	all_scNCF	[42, 128, 32768, 1, 1060060943, 1, 1, 1594838799, 76, 1]
1929	all_scNCF	[42, 128, 32768, 1, 1060060943, 1, 1, 1594838799, 93, 1]
1930	all_scNCF	[42, 128, 32768, 1, 1060060943, 1, 1, 1326386959, 76, 1]
1931	all_scNCF	[42, 128, 32768, 1, 1060060943, 1, 1, 1326386959, 93, 1]
1932	all_scNCF	[42, 128, 32768, 1, 791621391, 1, 1, 1275068416, 76, 1]
1933	all_scNCF	[42, 128, 32768, 1, 791621391, 1, 1, 1275068416, 93, 1]
1934	all_scNCF	[42, 128, 32768, 1, 791621391, 1, 1, 1275071488, 76, 1]
1935	all_scNCF	[42, 128, 32768, 1, 791621391, 1, 1, 1275071488, 93, 1]
1936	all_scNCF	[42, 128, 32768, 1, 791621391, 1, 1, 1325400064, 76, 1]
1937	all_scNCF	[42, 128, 32768, 1, 791621391, 1, 1, 1325400064, 93, 1]
1938	all_scNCF	[42, 128, 32768, 1, 791621391, 1, 1, 1279524864, 76, 1]
1939	all_scNCF	[42, 128, 32768, 1, 791621391, 1, 1, 1279524864, 93, 1]
1940	all_scNCF	[42, 128, 32768, 1, 791621391, 1, 1, 1560281088, 76, 1]
1941	all_scNCF	[42, 128, 32768, 1, 791621391, 1, 1, 1560281088, 93, 1]
1942	all_scNCF	[42, 128, 32768, 1, 791621391, 1, 1, 1275085824, 76, 1]
1943	all_scNCF	[42, 128, 32768, 1, 791621391, 1, 1, 1275085824, 93, 1]
1944	all_scNCF	[42, 128, 32768, 1, 791621391, 1, 1, 1275854848, 76, 1]
1945	all_scNCF	[42, 128, 32768, 1, 791621391, 1, 1, 1275854848, 93, 1]
1946	all_scNCF	[42, 128, 32768, 1, 791621391, 1, 1, 1565851648, 76, 1]
1947	all_scNCF	[42, 128, 32768, 1, 791621391, 1, 1, 1565851648, 93, 1]
1948	all_scNCF	[42, 128, 32768, 1, 791621391, 1, 1, 1326383104, 76, 1]
1949	all_scNCF	[42, 128, 32768, 1, 791621391, 1, 1, 1326383104, 93, 1]
1950	all_scNCF	[42, 128, 32768, 1, 791621391, 1, 1, 1325403904, 76, 1]
1951	all_scNCF	[42, 128, 32768, 1, 791621391, 1, 1, 1325403904, 93, 1]
1952	all_scNCF	[42, 128, 32768, 1, 791621391, 1, 1, 1560302848, 76, 1]
1953	all_scNCF	[42, 128, 32768, 1, 791621391, 1, 1, 1560302848, 93, 1]
1954	all_scNCF	[42, 128, 32768, 1, 791621391, 1, 1, 1275857932, 76, 1]
1955	all_scNCF	[42, 128, 32768, 1, 791621391, 1, 1, 1275857932, 93, 1]
1956	all_scNCF	[42, 128, 32768, 1, 791621391, 1, 1, 1593855744, 76, 1]
1957	all_scNCF	[42, 128, 32768, 1, 791621391, 1, 1, 1593855744, 93, 1]
1958	all_scNCF	[42, 128, 32768, 1, 791621391, 1, 1, 1600081679, 76, 1]
1959	all_scNCF	[42, 128, 32768, 1, 791621391, 1, 1, 1600081679, 93, 1]
1960	all_scNCF	[42, 128, 32768, 1, 791621391, 1, 1, 1280068620, 76, 1]
1961	all_scNCF	[42, 128, 32768, 1, 791621391, 1, 1, 1280068620, 93, 1]
1962	all_scNCF	[42, 128, 32768, 1, 791621391, 1, 1, 1599930368, 76, 1]
1963	all_scNCF	[42, 128, 32768, 1, 791621391, 1, 1, 1599930368, 93, 1]
1964	all_scNCF	[42, 128, 32768, 1, 791621391, 1, 1, 1599012864, 76, 1]
1965	all_scNCF	[42, 128, 32768, 1, 791621391, 1, 1, 1599012864, 93, 1]
1966	all_scNCF	[42, 128, 32768, 1, 791621391, 1, 1, 1599037199, 76, 1]
1967	all_scNCF	[42, 128, 32768, 1, 791621391, 1, 1, 1599037199, 93, 1]
1968	all_scNCF	[42, 128, 32768, 1, 791621391, 1, 1, 1593859328, 76, 1]
1969	all_scNCF	[42, 128, 32768, 1, 791621391, 1, 1, 1593859328, 93, 1]
1970	all_scNCF	[42, 128, 32768, 1, 791621391, 1, 1, 1330597647, 76, 1]
1971	all_scNCF	[42, 128, 32768, 1, 791621391, 1, 1, 1330597647, 93, 1]
1972	all_scNCF	[42, 128, 32768, 1, 791621391, 1, 1, 1599016719, 76, 1]
1973	all_scNCF	[42, 128, 32768, 1, 791621391, 1, 1, 1599016719, 93, 1]
1974	all_scNCF	[42, 128, 32768, 1, 791621391, 1, 1, 1594838799, 76, 1]
1975	all_scNCF	[42, 128, 32768, 1, 791621391, 1, 1, 1594838799, 93, 1]
1976	all_scNCF	[42, 128, 32768, 1, 791621391, 1, 1, 1326386959, 76, 1]
1977	all_scNCF	[42, 128, 32768, 1, 791621391, 1, 1, 1326386959, 93, 1]
1978	all_scNCF	[42, 128, 32768, 1, 1060048655, 1, 1, 1275068416, 76, 1]
1979	all_scNCF	[42, 128, 32768, 1, 1060048655, 1, 1, 1275068416, 93, 1]
1980	all_scNCF	[42, 128, 32768, 1, 1060048655, 1, 1, 1275071488, 76, 1]
1981	all_scNCF	[42, 128, 32768, 1, 1060048655, 1, 1, 1275071488, 93, 1]
1982	all_scNCF	[42, 128, 32768, 1, 1060048655, 1, 1, 1325400064, 76, 1]
1983	all_scNCF	[42, 128, 32768, 1, 1060048655, 1, 1, 1325400064, 93, 1]
1984	all_scNCF	[42, 128, 32768, 1, 1060048655, 1, 1, 1279524864, 76, 1]
1985	all_scNCF	[42, 128, 32768, 1, 1060048655, 1, 1, 1279524864, 93, 1]
1986	all_scNCF	[42, 128, 32768, 1, 1060048655, 1, 1, 1560281088, 76, 1]
1987	all_scNCF	[42, 128, 32768, 1, 1060048655, 1, 1, 1560281088, 93, 1]
1988	all_scNCF	[42, 128, 32768, 1, 1060048655, 1, 1, 1275085824, 76, 1]
1989	all_scNCF	[42, 128, 32768, 1, 1060048655, 1, 1, 1275085824, 93, 1]
1990	all_scNCF	[42, 128, 32768, 1, 1060048655, 1, 1, 1275854848, 76, 1]
1991	all_scNCF	[42, 128, 32768, 1, 1060048655, 1, 1, 1275854848, 93, 1]
1992	all_scNCF	[42, 128, 32768, 1, 1060048655, 1, 1, 1565851648, 76, 1]
1993	all_scNCF	[42, 128, 32768, 1, 1060048655, 1, 1, 1565851648, 93, 1]
1994	all_scNCF	[42, 128, 32768, 1, 1060048655, 1, 1, 1326383104, 76, 1]
1995	all_scNCF	[42, 128, 32768, 1, 1060048655, 1, 1, 1326383104, 93, 1]
1996	all_scNCF	[42, 128, 32768, 1, 1060048655, 1, 1, 1325403904, 76, 1]
1997	all_scNCF	[42, 128, 32768, 1, 1060048655, 1, 1, 1325403904, 93, 1]
1998	all_scNCF	[42, 128, 32768, 1, 1060048655, 1, 1, 1560302848, 76, 1]
1999	all_scNCF	[42, 128, 32768, 1, 1060048655, 1, 1, 1560302848, 93, 1]
2000	all_scNCF	[42, 128, 32768, 1, 1060048655, 1, 1, 1275857932, 76, 1]
2001	all_scNCF	[42, 128, 32768, 1, 1060048655, 1, 1, 1275857932, 93, 1]
2002	all_scNCF	[42, 128, 32768, 1, 1060048655, 1, 1, 1593855744, 76, 1]
2003	all_scNCF	[42, 128, 32768, 1, 1060048655, 1, 1, 1593855744, 93, 1]
2004	all_scNCF	[42, 128, 32768, 1, 1060048655, 1, 1, 1600081679, 76, 1]
2005	all_scNCF	[42, 128, 32768, 1, 1060048655, 1, 1, 1600081679, 93, 1]
2006	all_scNCF	[42, 128, 32768, 1, 1060048655, 1, 1, 1280068620, 76, 1]
2007	all_scNCF	[42, 128, 32768, 1, 1060048655, 1, 1, 1280068620, 93, 1]
2008	all_scNCF	[42, 128, 32768, 1, 1060048655, 1, 1, 1599930368, 76, 1]
2009	all_scNCF	[42, 128, 32768, 1, 1060048655, 1, 1, 1599930368, 93, 1]
2010	all_scNCF	[42, 128, 32768, 1, 1060048655, 1, 1, 1599012864, 76, 1]
2011	all_scNCF	[42, 128, 32768, 1, 1060048655, 1, 1, 1599012864, 93, 1]
2012	all_scNCF	[42, 128, 32768, 1, 1060048655, 1, 1, 1599037199, 76, 1]
2013	all_scNCF	[42, 128, 32768, 1, 1060048655, 1, 1, 1599037199, 93, 1]
2014	all_scNCF	[42, 128, 32768, 1, 1060048655, 1, 1, 1593859328, 76, 1]
2015	all_scNCF	[42, 128, 32768, 1, 1060048655, 1, 1, 1593859328, 93, 1]
2016	all_scNCF	[42, 128, 32768, 1, 1060048655, 1, 1, 1330597647, 76, 1]
2017	all_scNCF	[42, 128, 32768, 1, 1060048655, 1, 1, 1330597647, 93, 1]
2018	all_scNCF	[42, 128, 32768, 1, 1060048655, 1, 1, 1599016719, 76, 1]
2019	all_scNCF	[42, 128, 32768, 1, 1060048655, 1, 1, 1599016719, 93, 1]
2020	all_scNCF	[42, 128, 32768, 1, 1060048655, 1, 1, 1594838799, 76, 1]
2021	all_scNCF	[42, 128, 32768, 1, 1060048655, 1, 1, 1594838799, 93, 1]
2022	all_scNCF	[42, 128, 32768, 1, 1060048655, 1, 1, 1326386959, 76, 1]
2023	all_scNCF	[42, 128, 32768, 1, 1060048655, 1, 1, 1326386959, 93, 1]
2024	all_scNCF	[42, 128, 32768, 1, 1057959695, 1, 1, 1275068416, 76, 1]
2025	all_scNCF	[42, 128, 32768, 1, 1057959695, 1, 1, 1275068416, 93, 1]
2026	all_scNCF	[42, 128, 32768, 1, 1057959695, 1, 1, 1275071488, 76, 1]
2027	all_scNCF	[42, 128, 32768, 1, 1057959695, 1, 1, 1275071488, 93, 1]
2028	all_scNCF	[42, 128, 32768, 1, 1057959695, 1, 1, 1325400064, 76, 1]
2029	all_scNCF	[42, 128, 32768, 1, 1057959695, 1, 1, 1325400064, 93, 1]
2030	all_scNCF	[42, 128, 32768, 1, 1057959695, 1, 1, 1279524864, 76, 1]
2031	all_scNCF	[42, 128, 32768, 1, 1057959695, 1, 1, 1279524864, 93, 1]
2032	all_scNCF	[42, 128, 32768, 1, 1057959695, 1, 1, 1560281088, 76, 1]
2033	all_scNCF	[42, 128, 32768, 1, 1057959695, 1, 1, 1560281088, 93, 1]
2034	all_scNCF	[42, 128, 32768, 1, 1057959695, 1, 1, 1275085824, 76, 1]
2035	all_scNCF	[42, 128, 32768, 1, 1057959695, 1, 1, 1275085824, 93, 1]
2036	all_scNCF	[42, 128, 32768, 1, 1057959695, 1, 1, 1275854848, 76, 1]
2037	all_scNCF	[42, 128, 32768, 1, 1057959695, 1, 1, 1275854848, 93, 1]
2038	all_scNCF	[42, 128, 32768, 1, 1057959695, 1, 1, 1565851648, 76, 1]
2039	all_scNCF	[42, 128, 32768, 1, 1057959695, 1, 1, 1565851648, 93, 1]
2040	all_scNCF	[42, 128, 32768, 1, 1057959695, 1, 1, 1326383104, 76, 1]
2041	all_scNCF	[42, 128, 32768, 1, 1057959695, 1, 1, 1326383104, 93, 1]
2042	all_scNCF	[42, 128, 32768, 1, 1057959695, 1, 1, 1325403904, 76, 1]
2043	all_scNCF	[42, 128, 32768, 1, 1057959695, 1, 1, 1325403904, 93, 1]
2044	all_scNCF	[42, 128, 32768, 1, 1057959695, 1, 1, 1560302848, 76, 1]
2045	all_scNCF	[42, 128, 32768, 1, 1057959695, 1, 1, 1560302848, 93, 1]
2046	all_scNCF	[42, 128, 32768, 1, 1057959695, 1, 1, 1275857932, 76, 1]
2047	all_scNCF	[42, 128, 32768, 1, 1057959695, 1, 1, 1275857932, 93, 1]
2048	all_scNCF	[42, 128, 32768, 1, 1057959695, 1, 1, 1593855744, 76, 1]
2049	all_scNCF	[42, 128, 32768, 1, 1057959695, 1, 1, 1593855744, 93, 1]
2050	all_scNCF	[42, 128, 32768, 1, 1057959695, 1, 1, 1600081679, 76, 1]
2051	all_scNCF	[42, 128, 32768, 1, 1057959695, 1, 1, 1600081679, 93, 1]
2052	all_scNCF	[42, 128, 32768, 1, 1057959695, 1, 1, 1280068620, 76, 1]
2053	all_scNCF	[42, 128, 32768, 1, 1057959695, 1, 1, 1280068620, 93, 1]
2054	all_scNCF	[42, 128, 32768, 1, 1057959695, 1, 1, 1599930368, 76, 1]
2055	all_scNCF	[42, 128, 32768, 1, 1057959695, 1, 1, 1599930368, 93, 1]
2056	all_scNCF	[42, 128, 32768, 1, 1057959695, 1, 1, 1599012864, 76, 1]
2057	all_scNCF	[42, 128, 32768, 1, 1057959695, 1, 1, 1599012864, 93, 1]
2058	all_scNCF	[42, 128, 32768, 1, 1057959695, 1, 1, 1599037199, 76, 1]
2059	all_scNCF	[42, 128, 32768, 1, 1057959695, 1, 1, 1599037199, 93, 1]
2060	all_scNCF	[42, 128, 32768, 1, 1057959695, 1, 1, 1593859328, 76, 1]
2061	all_scNCF	[42, 128, 32768, 1, 1057959695, 1, 1, 1593859328, 93, 1]
2062	all_scNCF	[42, 128, 32768, 1, 1057959695, 1, 1, 1330597647, 76, 1]
2063	all_scNCF	[42, 128, 32768, 1, 1057959695, 1, 1, 1330597647, 93, 1]
2064	all_scNCF	[42, 128, 32768, 1, 1057959695, 1, 1, 1599016719, 76, 1]
2065	all_scNCF	[42, 128, 32768, 1, 1057959695, 1, 1, 1599016719, 93, 1]
2066	all_scNCF	[42, 128, 32768, 1, 1057959695, 1, 1, 1594838799, 76, 1]
2067	all_scNCF	[42, 128, 32768, 1, 1057959695, 1, 1, 1594838799, 93, 1]
2068	all_scNCF	[42, 128, 32768, 1, 1057959695, 1, 1, 1326386959, 76, 1]
2069	all_scNCF	[42, 128, 32768, 1, 1057959695, 1, 1, 1326386959, 93, 1]
2070	all_scNCF	[42, 128, 32768, 1, 789516047, 1, 1, 1275068416, 76, 1]
2071	all_scNCF	[42, 128, 32768, 1, 789516047, 1, 1, 1275068416, 93, 1]
2072	all_scNCF	[42, 128, 32768, 1, 789516047, 1, 1, 1275071488, 76, 1]
2073	all_scNCF	[42, 128, 32768, 1, 789516047, 1, 1, 1275071488, 93, 1]
2074	all_scNCF	[42, 128, 32768, 1, 789516047, 1, 1, 1325400064, 76, 1]
2075	all_scNCF	[42, 128, 32768, 1, 789516047, 1, 1, 1325400064, 93, 1]
2076	all_scNCF	[42, 128, 32768, 1, 789516047, 1, 1, 1279524864, 76, 1]
2077	all_scNCF	[42, 128, 32768, 1, 789516047, 1, 1, 1279524864, 93, 1]
2078	all_scNCF	[42, 128, 32768, 1, 789516047, 1, 1, 1560281088, 76, 1]
2079	all_scNCF	[42, 128, 32768, 1, 789516047, 1, 1, 1560281088, 93, 1]
2080	all_scNCF	[42, 128, 32768, 1, 789516047, 1, 1, 1275085824, 76, 1]
2081	all_scNCF	[42, 128, 32768, 1, 789516047, 1, 1, 1275085824, 93, 1]
2082	all_scNCF	[42, 128, 32768, 1, 789516047, 1, 1, 1275854848, 76, 1]
2083	all_scNCF	[42, 128, 32768, 1, 789516047, 1, 1, 1275854848, 93, 1]
