	k	BF	sign	bias	self_loop	self_loop_index	Real_k	ineff_inps	Real_sign	real_bias	EF_BF
1138	8	0010101110111111000000100010101100101011101111110000001000101011000000100010101100000000000000100000001000101011000000000000001010111111111111110010101110111111101111111111111100101011101111110010101110111111000000100010101100101011101111110000001000101011	aiiiaaai	128	Y	2	7	[2]	aiiaaai	64	00101011101111110000001000101011000000100010101100000000000000101011111111111111001010111011111100101011101111110000001000101011
1139	8	0010101110111111001010111011111100000010001010110000001000101011000000100010101100000010001010110000000000000010000000000000001010111111111111111011111111111111001010111011111100101011101111110010101110111111001010111011111100000010001010110000001000101011	aiiiaaai	128	Y	3	7	[3]	aiiaaai	64	00101011101111110000001000101011000000100010101100000000000000101011111111111111001010111011111100101011101111110000001000101011
1140	8	0010101111111111000000101011111100000010101111110000000000101011000000101011111100000000001010110000000000101011000000000000001010111111111111110010101111111111001010111111111100000010101111110010101111111111000000101011111100000010101111110000000000101011	aiiiaaai	128	Y	4	8	[]	aiiiaaai	128	0010101111111111000000101011111100000010101111110000000000101011000000101011111100000000001010110000000000101011000000000000001010111111111111110010101111111111001010111111111100000010101111110010101111111111000000101011111100000010101111110000000000101011
1141	8	0010111110111111000010110010111100001011001011110000001000001011000010110010111100000010000010110000001000001011000000000000001010111111111111110010111110111111001011111011111100001011001011110010111110111111000010110010111100001011001011110000001000001011	aiiiaaai	128	Y	5	8	[]	aiiiaaai	128	0010111110111111000010110010111100001011001011110000001000001011000010110010111100000010000010110000001000001011000000000000001010111111111111110010111110111111001011111011111100001011001011110010111110111111000010110010111100001011001011110000001000001011
1142	8	0011101110111111001000110011101100100011001110110000001000100011001000110011101100000010001000110000001000100011000000000000001010111111111111110011101110111111001110111011111100100011001110110011101110111111001000110011101100100011001110110000001000100011	aiiiaaai	128	Y	6	8	[]	aiiiaaai	128	0011101110111111001000110011101100100011001110110000001000100011001000110011101100000010001000110000001000100011000000000000001010111111111111110011101110111111001110111011111100100011001110110011101110111111001000110011101100100011001110110000001000100011
1143	8	0011111111111111000000110011111100000011001111110000000000000011000000110011111100000000000000110000000000000011000000000000000011111111111111110011111111111111001111111111111100000011001111110011111111111111000000110011111100000011001111110000000000000011	aiiiaaai	128	Y	7	7	[7]	aiiiaaa	64	01111111000101110001011100000001000101110000000100000001000000001111111101111111011111110001011101111111000101110001011100000001
1144	8	0111111111111111000101110111111100010111011111110000000100010111000101110111111100000001000101110000000100010111000000000000000111111111111111111111111111111111111111111111111101111111111111111111111111111111011111111111111101111111111111110001011101111111	aiiiaaaa	184	Y	0	8	[]	aiiiaaaa	184	0111111111111111000101110111111100010111011111110000000100010111000101110111111100000001000101110000000100010111000000000000000111111111111111111111111111111111111111111111111101111111111111111111111111111111011111111111111101111111111111110001011101111111
1145	8	0111111111111111000101110111111100010111011111110000000100010111011111111111111100010111011111110001011101111111000000010001011111111111111111110111111111111111011111111111111100010111011111111111111111111111011111111111111101111111111111110001011101111111	aiiiaaaa	198	Y	1	7	[1]	aiiaaaa	99	01111111111111110001011101111111000101110111111100000001000101111111111111111111011111111111111101111111111111110001011101111111
1146	8	0111111111111111000101110111111101111111111111110001011101111111000101110111111100000001000101110001011101111111000000010001011111111111111111110111111111111111111111111111111101111111111111110111111111111111000101110111111101111111111111110001011101111111	aiiiaaaa	198	Y	2	7	[2]	aiiaaaa	99	01111111111111110001011101111111000101110111111100000001000101111111111111111111011111111111111101111111111111110001011101111111
1147	8	0111111111111111011111111111111100010111011111110001011101111111000101110111111100010111011111110000000100010111000000010001011111111111111111111111111111111111011111111111111101111111111111110111111111111111011111111111111100010111011111110001011101111111	aiiiaaaa	198	Y	3	7	[3]	aiiaaaa	99	01111111111111110001011101111111000101110111111100000001000101111111111111111111011111111111111101111111111111110001011101111111
1148	8	0111111111111111000101111111111100010111111111110000000101111111000101111111111100000001011111110000000101111111000000000001011111111111111111110111111111111111011111111111111100010111111111110111111111111111000101111111111100010111111111110000000101111111	aiiiaaaa	184	Y	4	8	[]	aiiiaaaa	184	0111111111111111000101111111111100010111111111110000000101111111000101111111111100000001011111110000000101111111000000000001011111111111111111110111111111111111011111111111111100010111111111110111111111111111000101111111111100010111111111110000000101111111
1149	8	0111111111111111000111110111111100011111011111110000011100011111000111110111111100000111000111110000011100011111000000010000011111111111111111110111111111111111011111111111111100011111011111110111111111111111000111110111111100011111011111110000011100011111	aiiiaaaa	184	Y	5	8	[]	aiiiaaaa	184	0111111111111111000111110111111100011111011111110000011100011111000111110111111100000111000111110000011100011111000000010000011111111111111111110111111111111111011111111111111100011111011111110111111111111111000111110111111100011111011111110000011100011111
1150	8	0111111111111111001101110111111100110111011111110001001100110111001101110111111100010011001101110001001100110111000000010001001111111111111111110111111111111111011111111111111100110111011111110111111111111111001101110111111100110111011111110001001100110111	aiiiaaaa	184	Y	6	8	[]	aiiiaaaa	184	0111111111111111001101110111111100110111011111110001001100110111001101110111111100010011001101110001001100110111000000010001001111111111111111110111111111111111011111111111111100110111011111110111111111111111001101110111111100110111011111110001001100110111
1151	8	0111111111111111010101110111111101010111011111110001010101010111010101110111111100010101010101110001010101010111000000010001010111111111111111110111111111111111011111111111111101010111011111110111111111111111010101110111111101010111011111110001010101010111	aiiiaaaa	184	Y	7	8	[]	aiiiaaaa	184	0111111111111111010101110111111101010111011111110001010101010111010101110111111100010101010101110001010101010111000000010001010111111111111111110111111111111111011111111111111101010111011111110111111111111111010101110111111101010111011111110001010101010111
1152	8	0000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011101000100000001111111011101000100000000000000011101000100000001000000000000000111010001000000000000000000000001000000000000000	aiiaiiii	30	Y	0	8	[]	aiiaiiii	30	0000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011101000100000001111111011101000100000000000000011101000100000001000000000000000111010001000000000000000000000001000000000000000
1153	8	0000000000000000100000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000010000000000000001110100010000000000000000000000010000000000000001000000000000000111010001000000000000000000000001000000000000000	aiiaiiii	16	Y	1	7	[1]	aiaiiii	8	00000000000000001000000000000000000000000000000000000000000000001000000000000000111010001000000000000000000000001000000000000000
1154	8	0000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000001110100010000000100000000000000011101000100000000000000000000000100000000000000000000000000000001000000000000000	aiiaiiii	16	Y	2	7	[2]	aiaiiii	8	00000000000000001000000000000000000000000000000000000000000000001000000000000000111010001000000000000000000000001000000000000000
1155	8	0000000000000000111010001000000000000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000000010000000000000001111111011101000000000000000000011101000100000000000000000000000111010001000000000000000000000001000000000000000	aiiaiiii	30	Y	3	8	[]	aiiaiiii	30	0000000000000000111010001000000000000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000000010000000000000001111111011101000000000000000000011101000100000000000000000000000111010001000000000000000000000001000000000000000
