	Node_name	k	EF	UF	PMID	BF as int	EUF	ThF	NCF	EThF	ising	bit_based
1768	vav1	3	True	True	17722974	55	True	True	True	True	False	False
1769	rac1r	1	True	True	17722974	1	True	True	True	True	True	True
1770	sos	1	True	True	17722974	1	True	True	True	True	True	True
1771	grb2	1	True	True	17722974	1	True	True	True	True	True	True
1772	mkk4	2	True	True	17722974	7	True	True	True	True	False	True
1773	mlk3	2	True	True	17722974	7	True	True	True	True	False	True
1774	fyn	4	True	True	17722974	4383	True	False	False	False	False	False
1775	lckp1	5	True	True	17722974	32	True	True	True	True	False	False
1776	cd45	1	True	True	17722974	1	True	True	True	True	True	True
1777	ikkab	2	True	True	17722974	1	True	True	True	True	False	False
1778	ikkg	2	True	True	17722974	1	True	True	True	True	False	False
1779	camk2	1	True	True	17722974	1	True	True	True	True	True	True
1780	slp76	3	True	True	17722974	16	True	True	True	True	False	False
1781	zap70	3	True	True	17722974	4	True	True	True	True	False	False
1782	gab2	4	True	True	17722974	273	True	True	True	True	False	False
1783	p27k	1	True	True	17722974	2	True	True	True	True	True	False
1784	pkb	1	True	True	17722974	1	True	True	True	True	True	True
1785	camk4	1	True	True	17722974	1	True	True	True	True	True	True
1786	cam	1	True	True	17722974	1	True	True	True	True	True	True
1787	cre	1	True	True	17722974	1	True	True	True	True	True	True
1788	dgk	1	True	True	17722974	1	True	True	True	True	True	True
1789	ras	3	True	True	17722974	16	True	True	True	True	False	False
1790	rasgrp	1	True	True	17722974	1	True	True	True	True	True	True
1791	gap	1	True	True	17722974	1	True	True	True	True	True	True
1792	ccblp2	2	True	True	17722974	1	True	True	True	True	False	False
1793	ccblr	1	True	True	17722974	1	True	True	True	True	True	True
1794	p21c	1	True	True	17722974	2	True	True	True	True	True	False
1795	itk	3	True	True	17722974	1	True	True	True	True	False	False
1796	jun	1	True	True	17722974	1	True	True	True	True	True	True
1797	jnk	2	True	True	17722974	7	True	True	True	True	False	True
1798	sre	2	True	True	17722974	7	True	True	True	True	False	True
1799	Dummy	6	True	True	17722974	4294967296	True	True	True	True	False	False
1800	plcgb	1	True	True	17722974	1	True	True	True	True	True	True
1801	shp1	2	True	True	17722974	4	True	True	True	True	False	True
1802	cyc1	1	True	True	17722974	2	True	True	True	True	True	False
1803	gsk3	1	True	True	17722974	2	True	True	True	True	True	False
1804	nfkb	1	True	True	17722974	2	True	True	True	True	True	False
1805	ikb	1	True	True	17722974	2	True	True	True	True	True	False
1806	fkhr	1	True	True	17722974	2	True	True	True	True	True	False
1807	calpr1	1	True	True	17722974	1	True	True	True	True	True	True
1808	ap1	2	True	True	17722974	1	True	True	True	True	False	False
1809	fos	1	True	True	17722974	1	True	True	True	True	True	True
1810	csk	1	True	True	17722974	1	True	True	True	True	True	True
1811	pag	2	True	True	17722974	2	True	True	True	True	False	True
1812	rlk	1	True	True	17722974	1	True	True	True	True	True	True
1813	tcrlig	1	True	True	17722974	1	True	True	True	True	True	True
1814	tcrp	3	True	True	17722974	21	True	True	True	True	False	False
1815	abl	2	True	True	17722974	7	True	True	True	True	False	True
1816	ccblp1	2	True	True	17722974	1	True	True	True	True	False	False
1817	ca	1	True	True	17722974	1	True	True	True	True	True	True
1818	ship1	1	True	True	17722974	1	True	True	True	True	True	True
1819	akap79	1	True	True	17722974	1	True	True	True	True	True	True
1820	rac1p1	2	True	True	17722974	1	True	True	True	True	False	False
1821	p38	2	True	True	17722974	4	True	True	True	True	False	True
1822	gadd45	1	True	True	17722974	1	True	True	True	True	True	True
1823	pten	1	True	True	17722974	1	True	True	True	True	True	True
1824	calcin	4	True	True	17722974	16384	True	True	True	True	False	True
1825	cabin1	1	True	True	17722974	2	True	True	True	True	True	False
1826	nfat	1	True	True	17722974	1	True	True	True	True	True	True
1827	bcat	1	True	True	17722974	2	True	True	True	True	True	False
1828	shp2	1	True	True	17722974	1	True	True	True	True	True	True
1829	p70s	1	True	True	17722974	1	True	True	True	True	True	True
1830	XylSh	6	True	True	23171249	68719476736	True	True	True	True	False	False
1831	RpoH	1	True	True	23171249	1	True	True	True	True	True	True
1832	RpoS	1	True	True	23171249	1	True	True	True	True	True	True
1833	Crc	2	True	True	23171249	2	True	True	True	True	False	True
1834	ProX	2	True	True	23171249	4	True	True	True	True	False	True
1835	XylS	1	True	True	23171249	1	True	True	True	True	True	True
1836	Upper	8	True	True	23171249	22835963083295358096932575511191922182123945984	True	True	True	True	False	False
1837	Meta	9	True	True	23171249	17458083242112756398759443216740330592565712689760008012318546743714875236041547677894865755224174857549158633040950657519094766513248532052697604423680	True	False	False	False	False	False
1838	PtsN	2	True	True	23171249	4	True	True	True	True	False	True
1839	XylR	3	True	True	23171249	64	True	True	True	True	False	True
1840	TurA	1	True	True	23171249	1	True	True	True	True	True	True
1841	PprA	1	True	True	23171249	1	True	True	True	True	True	True
1842	IHF	1	True	True	23171249	1	True	True	True	True	True	True
1843	MEC1	1	True	True	23233838	1	True	True	True	True	True	True
1844	ESP1	1	True	True	23233838	1	True	True	True	True	True	True
1845	MCD1-NUC	1	True	True	23233838	1	True	True	True	True	True	True
1846	DesCyclinCCDK8	1	True	True	23233838	2	True	True	True	True	True	False
1847	SLT2	5	True	True	23233838	4293918719	True	True	True	True	False	False
1848	NDI1	1	True	True	23233838	1	True	True	True	True	True	True
1849	MMI1	1	True	True	23233838	1	True	True	True	True	True	True
1850	FVY10	1	True	True	23233838	1	True	True	True	True	True	True
1851	MT-Frag	5	True	True	23233838	2136962901	True	False	False	False	False	False
1852	MT-ALT	4	True	True	23233838	32767	True	True	True	True	False	True
1853	DRE2_TAH18	1	True	True	23233838	1	True	True	True	True	True	True
1854	MDV1	1	True	True	23233838	1	True	True	True	True	True	True
1855	FIS1	1	True	True	23233838	1	True	True	True	True	True	True
1856	SDP1	1	True	True	23233838	1	True	True	True	True	True	True
1857	PTP2	1	True	True	23233838	1	True	True	True	True	True	True
1858	RLM1	2	True	True	23233838	7	True	True	True	True	False	True
1859	RAS2	2	True	True	23233838	7	True	True	True	True	False	True
1860	PKA	2	True	True	23233838	7	True	True	True	True	False	True
1861	ROS-MT	2	True	True	23233838	2	True	True	True	True	False	True
1862	SOD2	1	True	True	23233838	1	True	True	True	True	True	True
1863	AIF1-NUC	1	True	True	23233838	1	True	True	True	True	True	True
1864	AIF1-MT	1	True	True	23233838	1	True	True	True	True	True	True
1865	KAP123	1	True	True	23233838	1	True	True	True	True	True	True
1866	NUC1-MT	1	True	True	23233838	1	True	True	True	True	True	True
1867	CytC-CYT	2	True	True	23233838	7	True	True	True	True	False	True
1868	CytC-MT	2	True	True	23233838	7	True	True	True	True	False	True
1869	CDC48	1	True	True	23233838	1	True	True	True	True	True	True
1870	STM1-NUC	2	True	True	23233838	4	True	True	True	True	False	True
1871	STM1-CYT	1	True	True	23233838	1	True	True	True	True	True	True
1872	Protosom	1	True	True	23233838	1	True	True	True	True	True	True
1873	MCD1-MT	1	True	True	23233838	1	True	True	True	True	True	True
1874	NMA111-NUC	1	True	True	23233838	1	True	True	True	True	True	True
1875	NMA111-CYT	1	True	True	23233838	1	True	True	True	True	True	True
1876	SVF1	1	True	True	23233838	1	True	True	True	True	True	True
1877	SOD1	1	True	True	23233838	1	True	True	True	True	True	True
1878	EMC4	1	True	True	23233838	1	True	True	True	True	True	True
1879	SNO1	1	True	True	23233838	1	True	True	True	True	True	True
1880	YCA1	7	True	True	23233838	63802943797675961899382738893456539647	True	True	True	True	False	False
1881	SRO7	1	True	True	23233838	1	True	True	True	True	True	True
1882	BIR1	1	True	True	23233838	2	True	True	True	True	True	False
1883	Tat-D	1	True	True	23233838	1	True	True	True	True	True	True
1884	STE20-NUC	1	True	True	23233838	1	True	True	True	True	True	True
1885	STE20-CYT	1	True	True	23233838	1	True	True	True	True	True	True
1886	CAMP	2	True	True	23233838	7	True	True	True	True	False	True
1887	TOR1	1	True	True	23233838	1	True	True	True	True	True	True
1888	AdenylateCyclase	2	True	True	23233838	7	True	True	True	True	False	True
1889	DNA-Frag	2	True	True	23233838	13	True	True	True	True	False	False
1890	MAPK	1	True	True	23233838	1	True	True	True	True	True	True
1891	POR1-2	1	True	True	23233838	1	True	True	True	True	True	True
1892	NUC1-NUC	1	True	True	23233838	1	True	True	True	True	True	True
1893	HOG1-Dep	1	True	True	23233838	1	True	True	True	True	True	True
1894	HOG1	3	True	True	23233838	253	True	True	True	True	False	False
1895	CDC6	1	True	True	23233838	1	True	True	True	True	True	True
1896	MSN2-4	1	True	True	23233838	1	True	True	True	True	True	True
1897	PTP3	1	True	True	23233838	1	True	True	True	True	True	True
1898	HOS3	1	True	True	23233838	1	True	True	True	True	True	True
1899	RPD3	1	True	True	23233838	1	True	True	True	True	True	True
1900	H2B	5	True	True	23233838	2147483647	True	True	True	True	False	True
1901	CellDensity_High	1	True	True	32913583	1	True	True	True	True	True	True
1902	CellDensity_Low	2	True	True	32913583	7	True	True	True	True	False	True
1903	Stiff_ECM	1	True	True	32913583	1	True	True	True	True	True	True
1904	ECM	2	True	True	32913583	7	True	True	True	True	False	True
1905	GF_High	1	True	True	32913583	1	True	True	True	True	True	True
1906	GF	2	True	True	32913583	7	True	True	True	True	False	True
1907	RTK	3	True	True	32913583	112	True	True	True	True	False	False
1908	Shc	4	True	True	32913583	7	True	True	True	True	False	False
1909	Grb2	2	True	True	32913583	1	True	True	True	True	False	False
1910	SOS	1	True	True	32913583	1	True	True	True	True	True	True
1911	Ras	5	True	True	32913583	11	True	True	True	True	False	False
1912	RAF	3	True	True	32913583	32	True	True	True	True	False	True
1913	MEK	1	True	True	32913583	1	True	True	True	True	True	True
1914	ERK	2	True	True	32913583	2	True	True	True	True	False	True
1915	mTORC2	2	True	True	32913583	11	True	True	True	True	False	False
1916	PI3K	4	True	True	32913583	1911	True	False	False	False	False	False
1917	PIP3	2	True	True	32913583	7	True	True	True	True	False	True
1918	PDK1	2	True	True	32913583	1	True	True	True	True	False	False
1919	AKT_B	4	True	True	32913583	1792	True	True	True	True	False	False
1920	p110_H	4	True	True	32913583	4177	True	True	False	True	False	False
1921	PI3K_H	5	True	True	32913583	2	True	True	True	True	False	False
1922	AKT_H	8	True	True	32913583	7	True	True	True	True	False	False
1923	FoxO3	5	True	True	32913583	4278091776	True	True	False	True	False	False
1924	PLCgamma	5	True	True	32913583	1	True	True	True	True	False	False
1925	IP3	1	True	True	32913583	1	True	True	True	True	True	True
1926	Ca2p	1	True	True	32913583	1	True	True	True	True	True	True
1927	Nedd4L	2	True	True	32913583	1	True	True	True	True	False	False
1928	FoxO1	2	True	True	32913583	8	True	True	True	True	False	False
1929	p21_mRNA	3	True	True	32913583	43	True	True	False	True	True	True
1930	TSC2	3	True	True	32913583	248	True	True	True	True	False	False
1931	PRAS40	3	True	True	32913583	224	True	True	True	True	False	False
1932	DAG	1	True	True	32913583	1	True	True	True	True	True	True
1933	Rheb	2	True	True	32913583	4	True	True	True	True	False	True
1934	mTORC1	8	True	True	32913583	7067361300812372632775062749544357662112171006324022915496903362069135360	True	False	False	False	False	False
1935	S6K	2	True	True	32913583	4	True	True	True	True	False	True
1936	eIF4E	2	True	True	32913583	4	True	True	True	True	False	True
1937	GSK3	3	True	True	32913583	224	True	True	True	True	False	False
1938	Integrin	1	True	True	32913583	1	True	True	True	True	True	True
1939	FAK	4	True	True	32913583	224	True	True	True	True	False	False
1940	Src	5	True	True	32913583	56055639	True	False	False	False	False	False
1941	Nectin3	2	True	True	32913583	7	True	True	True	True	False	True
1942	Necl5	3	True	True	32913583	239	True	True	True	True	False	False
1943	SPRY2	1	True	True	32913583	2	True	True	True	True	True	False
1944	J_Ecadherin	2	True	True	32913583	4	True	True	True	True	False	True
1945	J_bcatenin	2	True	True	32913583	4	True	True	True	True	False	True
1946	J_acatenin	1	True	True	32913583	1	True	True	True	True	True	True
1947	FocalAdhesions	7	True	True	32913583	511	True	True	True	True	False	False
1948	Stress_Fibers	3	True	True	32913583	16	True	True	True	True	False	False
1949	YAP	7	True	True	32913583	4294967294	True	True	True	True	False	False
1950	TRIO	1	True	True	32913583	1	True	True	True	True	True	True
1951	WT1	1	True	True	32913583	1	True	True	True	True	True	True
1952	TAZ	6	True	True	32913583	4294967294	True	True	True	True	False	False
1953	Ecadherin_mRNA_H	2	True	True	32913583	14	True	True	True	True	False	False
1954	ApicalBasal_Pol	7	True	True	32913583	11	True	True	True	True	False	False
1955	Mst1_2	1	True	True	32913583	1	True	True	True	True	True	True
1956	Lats1_2	2	True	True	32913583	1	True	True	True	True	False	False
1957	AMOT	2	True	True	32913583	1	True	True	True	True	False	False
1958	Merlin	4	True	True	32913583	8	True	True	True	True	False	False
1959	IQGAP1_LeadingE	5	True	True	32913583	8323072	True	True	True	True	False	False
1960	Horizontal_Pol	6	True	True	32913583	4294967296	True	True	True	True	False	False
1961	Rac1	6	True	True	32913583	4294967296	True	True	True	True	False	False
1962	PAK1	1	True	True	32913583	1	True	True	True	True	True	True
1963	Fast_Migration	4	True	True	32913583	1	True	True	True	True	False	False
1964	miR_29c	1	True	True	32913583	1	True	True	True	True	True	True
1965	PTEN_c	4	True	True	32913583	36352	True	True	False	True	False	False
1966	p21	3	True	True	32913583	8	True	True	True	True	False	True
1967	pRB	5	True	True	32913583	2315255808	True	True	True	True	False	False
1968	p27Kip1	9	True	True	32913583	13364383567847231090456673972169161831435933137217265892094062741313899052228358282490478082880150692527167441173907836416383800906207679392210887867629568	True	False	False	False	False	False
1969	Myc	6	True	True	32913583	737183007961463611	True	False	False	False	False	False
1970	CyclinD1	8	True	True	32913583	352075316098693581714548810747800604006750529760990979571007376725114880	True	False	False	False	False	False
1971	E2F1	6	True	True	32913583	1657324662872342528	True	True	False	True	False	False
1972	CyclinE	7	True	True	32913583	32768	True	True	True	True	False	False
1973	ORC	4	True	True	32913583	511	True	True	True	True	False	False
1974	Cdc6	9	True	True	32913583	749220462030751070554623962091209889693764956040816937694254058529514905031830698561502751241696940868266901114832743531829452728442464264848932864	True	False	False	False	False	False
1975	Pre_RC	5	True	True	32913583	14	True	True	True	True	False	False
1976	geminin	4	True	True	32913583	224	True	True	True	True	False	False
1977	CyclinA_mRNA	4	True	True	32913583	23808	True	True	True	True	False	False
1978	Emi1	8	True	True	32913583	115792089048596568709576794286620023798975103008463750832961221407423084888056	True	False	False	False	False	False
1979	FoxM1	9	True	True	32913583	613770104369082037059923323335420106203617029791599969517108137792629861523044603078217163577509305255330550633552507622967321209884912700318004805631	True	False	False	False	False	False
1980	CyclinA	7	True	True	32913583	4973380328413462528	True	False	False	False	False	False
1981	Wee1	7	True	True	32913583	5189840767362702991940479493341184	True	False	False	False	False	False
1982	UbcH10	5	True	True	32913583	4294901887	True	True	True	True	False	False
1983	CyclinB	6	True	True	32913583	965845508320	True	False	False	False	False	False
1984	Cdc25B	2	True	True	32913583	1	True	True	True	True	False	False
1985	Plk1	8	True	True	32913583	422902699743134220182677132551504313863011209594335043778443739136	True	False	False	False	False	False
1986	Cdc25C	6	True	True	32913583	16864513	True	False	False	False	False	False
1987	Cdk1	5	True	True	32913583	174	True	True	True	True	False	False
1988	pAPC	5	True	True	32913583	286331199	True	False	False	False	False	False
1989	Cdc20	7	True	True	32913583	106672174349946667297291504494282014720	True	True	True	True	False	False
1990	Cdh1	5	True	True	32913583	4177065984	True	False	False	False	False	False
1991	Replication	8	True	True	32913583	191564865678499776699786494496244395861221887549898752	True	False	False	False	False	False
1992	ATR	1	True	True	32913583	1	True	True	True	True	True	True
1993	CHK1	1	True	True	32913583	1	True	True	True	True	True	True
1994	f4N_DNA	6	True	True	32913583	2459584692173668352	True	False	False	False	False	False
