	nodename	pmid	model	k	BF as int	UF	EF	EUF	ThF	NCF	EThF	ising	bit_based
3451	v_cJUNp	34633559	103	2	7	True	True	True	True	True	True	False	True
3452	v_mTORp	34633559	103	2	2	True	True	True	True	True	True	False	True
3453	v_8_nitro_cGMP__ADPRc__cADPR_a	31658257	105	3	1	True	True	True	True	True	True	False	False
3454	v_ABI1	31658257	105	5	167903232	True	True	True	True	True	True	False	False
3455	v_ABI2	31658257	105	3	140	True	True	True	True	True	True	False	False
3456	v_Actin_Reorganization_ARP_Complex_SCAB1_b_c	31658257	105	1	2	True	True	True	True	True	True	True	False
3457	v_AnionEM	31658257	105	3	87	True	True	True	True	True	True	False	False
3458	v_AtRAC1	31658257	105	2	13	True	True	True	True	True	True	False	False
3459	v_CIS	31658257	105	2	7	True	True	True	True	True	True	False	True
3460	v_CPK3_21	31658257	105	2	7	True	True	True	True	True	True	False	True
3461	v_Ca2_	31658257	105	3	112	True	True	True	True	True	True	False	False
3462	v_Ca2__ATPase	31658257	105	1	1	True	True	True	True	True	True	True	True
3463	v_CaIM__ABH1__ERA1_MRP5_NtSyp121	31658257	105	2	7	True	True	True	True	True	True	False	True
3464	v_Closure	31658257	105	2	1	True	True	True	True	True	True	False	False
3465	v_DAG_c	31658257	105	1	1	True	True	True	True	True	True	True	True
3466	v_Depolarization	31658257	105	5	855309050	True	True	True	False	False	False	False	False
3467	v_GHR1	31658257	105	2	4	True	True	True	True	True	True	False	True
3468	v_H2O_Efflux	31658257	105	4	2	True	True	True	True	True	True	False	False
3469	v_HAB1	31658257	105	2	8	True	True	True	True	True	True	False	False
3470	v_H__ATPase	31658257	105	3	128	True	True	True	True	True	True	False	False
3471	v_InsP3__InsP6_c	31658257	105	1	1	True	True	True	True	True	True	True	True
3472	v_KEV	31658257	105	2	7	True	True	True	True	True	True	False	True
3473	v_KOUT	31658257	105	4	3599	True	True	True	True	True	True	False	False
3474	v_K__efflux	31658257	105	2	1	True	True	True	True	True	True	False	False
3475	v_MPK9_12	31658257	105	2	7	True	True	True	True	True	True	False	True
3476	v_Malate	31658257	105	3	64	True	True	True	True	True	True	False	True
3477	v_Microtubule_Depolymerization	31658257	105	2	7	True	True	True	True	True	True	False	True
3478	v_NIA1_2	31658257	105	1	1	True	True	True	True	True	True	True	True
3479	v_NOGC1__cGMP_GTP	31658257	105	1	1	True	True	True	True	True	True	True	True
3480	v_NO_Nitrite_a	31658257	105	1	1	True	True	True	True	True	True	True	True
3481	v_OST1__PIP2_1	31658257	105	4	65256	True	True	True	True	False	True	False	False
3482	v_PA_DAGK_PC	31658257	105	3	127	True	True	True	True	True	True	False	True
3483	v_PEPC	31658257	105	1	2	True	True	True	True	True	True	True	False
3484	v_PI3P5K__PtdIns_3_5_P2__V_PPase	31658257	105	1	1	True	True	True	True	True	True	True	True
3485	v_PLC	31658257	105	1	1	True	True	True	True	True	True	True	True
3486	v_PLDa	31658257	105	2	1	True	True	True	True	True	True	False	False
3487	v_PLDdel_GAPC1_2	31658257	105	2	7	True	True	True	True	True	True	False	True
3488	v_PP2CA	31658257	105	2	8	True	True	True	True	True	True	False	False
3489	v_QUAC1	31658257	105	2	1	True	True	True	True	True	True	False	False
3490	v_RBOH_RCN1_b__ROS_a	31658257	105	5	65536	True	True	True	True	True	True	False	False
3491	v_RCARs	31658257	105	1	1	True	True	True	True	True	True	True	True
3492	v_SLAC1	31658257	105	9	3121748562672250544406914369131671039844675226676874282543563984410705124890633518048070799608739833293807545654369490201973000549376512992739328	True	True	True	True	True	True	False	False
3493	v_SLAH3	31658257	105	3	16	True	True	True	True	True	True	False	False
3494	v_SPHK1_2__S1P__SPP1_Sph__GPA1__GCR1	31658257	105	2	7	True	True	True	True	True	True	False	True
3495	v_TCTP	31658257	105	1	1	True	True	True	True	True	True	True	True
3496	v_V_ATPase	31658257	105	1	1	True	True	True	True	True	True	True	True
3497	v_Vacuolar_Acidification	31658257	105	3	127	True	True	True	True	True	True	False	True
3498	v_pHc	31658257	105	5	318964483	True	True	True	True	True	True	False	False
3499	v_ABI1	32903539	106	5	538968096	True	True	True	True	True	True	False	False
3500	v_ABI2	32903539	106	3	162	True	True	True	True	True	True	False	False
3501	v_ADPRc	32903539	106	1	1	True	True	True	True	True	True	True	True
3502	v_Actin_Reorganization	32903539	106	5	16781568	True	True	True	True	True	True	False	False
3503	v_AnionEM	32903539	106	3	87	True	True	True	True	True	True	False	False
3504	v_AtRAC1	32903539	106	2	11	True	True	True	True	True	True	False	False
3505	v_CIS	32903539	106	3	127	True	True	True	True	True	True	False	True
3506	v_CPK321	32903539	106	2	7	True	True	True	True	True	True	False	True
3507	v_Ca2	32903539	106	3	112	True	True	True	True	True	True	False	False
3508	v_Ca2_ATPase	32903539	106	1	1	True	True	True	True	True	True	True	True
3509	v_CaIM	32903539	106	6	18446650254443937791	True	True	True	True	True	True	False	False
3510	v_Closure	32903539	106	2	1	True	True	True	True	True	True	False	False
3511	v_DAG	32903539	106	2	1	True	True	True	True	True	True	False	False
3512	v_Depolarization	32903539	106	5	855309050	True	True	True	False	False	False	False	False
3513	v_GHR1	32903539	106	2	4	True	True	True	True	True	True	False	True
3514	v_GPA1	32903539	106	2	13	True	True	True	True	True	True	False	False
3515	v_H2O_Efflux	32903539	106	4	256	True	True	True	True	True	True	False	False
3516	v_HAB1	32903539	106	2	8	True	True	True	True	True	True	False	False
3517	v_H_ATPase	32903539	106	3	128	True	True	True	True	True	True	False	False
3518	v_InsP3	32903539	106	2	1	True	True	True	True	True	True	False	False
3519	v_InsP6	32903539	106	1	1	True	True	True	True	True	True	True	True
3520	v_KEV	32903539	106	2	7	True	True	True	True	True	True	False	True
3521	v_KOUT	32903539	106	4	3599	True	True	True	True	True	True	False	False
3522	v_K_efflux	32903539	106	2	1	True	True	True	True	True	True	False	False
3523	v_MPK912	32903539	106	2	7	True	True	True	True	True	True	False	True
3524	v_Malate	32903539	106	3	8	True	True	True	True	True	True	False	True
3525	v_Microtubule_Depolymerization	32903539	106	2	7	True	True	True	True	True	True	False	True
3526	v_NIA12	32903539	106	1	1	True	True	True	True	True	True	True	True
3527	v_NO	32903539	106	3	1	True	True	True	True	True	True	False	False
3528	v_NOGC1	32903539	106	1	1	True	True	True	True	True	True	True	True
3529	v_OST1	32903539	106	4	65256	True	True	True	True	False	True	False	False
3530	v_PA	32903539	106	5	87504695	True	True	True	False	False	False	False	False
3531	v_PEPC	32903539	106	1	2	True	True	True	True	True	True	True	False
3532	v_PI3P5K	32903539	106	1	1	True	True	True	True	True	True	True	True
3533	v_PIP	32903539	106	1	1	True	True	True	True	True	True	True	True
3534	v_PLC	32903539	106	1	1	True	True	True	True	True	True	True	True
3535	v_PLDa	32903539	106	2	1	True	True	True	True	True	True	False	False
3536	v_PLDdel	32903539	106	3	55	True	True	True	True	True	True	False	False
3537	v_PP2CA	32903539	106	2	8	True	True	True	True	True	True	False	False
3538	v_PtdIns35P2	32903539	106	1	1	True	True	True	True	True	True	True	True
3539	v_PtdIns45P2	32903539	106	1	1	True	True	True	True	True	True	True	True
3540	v_QUAC1	32903539	106	2	1	True	True	True	True	True	True	False	False
3541	v_RBOH	32903539	106	7	18446744073709551616	True	True	True	True	True	True	False	False
3542	v_RCARs	32903539	106	1	1	True	True	True	True	True	True	True	True
3543	v_ROP11	32903539	106	1	1	True	True	True	True	True	True	True	True
3544	v_ROS	32903539	106	2	1	True	True	True	True	True	True	False	False
3545	v_S1P	32903539	106	3	4	True	True	True	True	True	True	False	False
3546	v_SLAH3	32903539	106	4	4176	True	True	True	True	True	True	False	False
3547	v_SPHK12	32903539	106	2	7	True	True	True	True	True	True	False	True
3548	v_TCTP	32903539	106	1	1	True	True	True	True	True	True	True	True
3549	v_VATPase	32903539	106	1	1	True	True	True	True	True	True	True	True
3550	v_VPPase	32903539	106	1	1	True	True	True	True	True	True	True	True
3551	v_Vacuolar_Acidification	32903539	106	3	127	True	True	True	True	True	True	False	True
3552	v_cADPR	32903539	106	2	1	True	True	True	True	True	True	False	False
3553	v_cGMP	32903539	106	2	1	True	True	True	True	True	True	False	False
3554	v_nitrocGMP	32903539	106	3	1	True	True	True	True	True	True	False	False
3555	v_pHc	32903539	106	5	318964483	True	True	True	True	True	True	False	False
3556	v_AKT	32987354	107	4	57183	True	True	True	True	True	True	False	False
3557	v_AMPK	32987354	107	3	42	True	True	True	True	True	True	False	False
3558	v_APOPTOSIS	32987354	107	3	42	True	True	True	True	True	True	False	False
3559	v_ATM	32987354	107	2	4	True	True	True	True	True	True	False	True
3560	v_AUTOPHAGY	32987354	107	1	1	True	True	True	True	True	True	True	True
3561	v_BAX	32987354	107	3	32	True	True	True	True	True	True	False	True
3562	v_BCL2	32987354	107	3	128	True	True	True	True	True	True	False	False
3563	v_BMI1	32987354	107	3	76	True	True	True	True	True	True	False	False
3564	v_CDK2_CycE	32987354	107	4	1024	True	True	True	True	True	True	False	False
3565	v_CDK46_CycD	32987354	107	3	32	True	True	True	True	True	True	False	True
3566	v_Caspase3	32987354	107	3	179	True	True	True	True	True	True	False	False
3567	v_Cdc25A	32987354	107	2	8	True	True	True	True	True	True	False	False
3568	v_DDR_Activation	32987354	107	4	254	True	True	True	True	True	True	False	False
3569	v_DRAM1	32987354	107	1	1	True	True	True	True	True	True	True	True
3570	v_E2F1	32987354	107	5	2408550351	True	True	True	True	True	True	False	False
3571	v_Mdm2	32987354	107	4	3076	True	True	True	True	True	True	False	False
3572	v_Myc	32987354	107	4	16576	True	True	True	True	True	True	False	False
3573	v_PROLIFERATION	32987354	107	1	1	True	True	True	True	True	True	True	True
3574	v_PTEN	32987354	107	2	4	True	True	True	True	True	True	False	True
3575	v_PUMA	32987354	107	1	1	True	True	True	True	True	True	True	True
3576	v_RB	32987354	107	2	8	True	True	True	True	True	True	False	False
3577	v_SENESCENCE	32987354	107	2	7	True	True	True	True	True	True	False	True
3578	v_Sirt1	32987354	107	1	1	True	True	True	True	True	True	True	True
3579	v_ULK1	32987354	107	4	8352	True	True	True	True	True	True	False	False
3580	v_Wip1	32987354	107	2	4	True	True	True	True	True	True	False	True
3581	v_mTORC1	32987354	107	5	65024	True	True	True	True	True	True	False	False
3582	v_mTORC2	32987354	107	6	16909515402332078079	True	True	True	True	True	True	False	False
3583	v_miR_16	32987354	107	2	1	True	True	True	True	True	True	False	False
3584	v_p21	32987354	107	5	3579139413	True	True	True	True	True	True	False	False
3585	v_p53INP1	32987354	107	2	7	True	True	True	True	True	True	False	True
3586	v_p53_A	32987354	107	7	180777765887067909826276142254454254080	True	True	True	True	True	True	False	False
3587	v_p53_K	32987354	107	5	43008	True	True	True	True	True	True	False	False
3588	v_AKT	27613445	108	4	16576	True	True	True	True	True	True	False	False
3589	v_AMPK	27613445	108	2	4	True	True	True	True	True	True	False	True
3590	v_ATP	27613445	108	1	1	True	True	True	True	True	True	True	True
3591	v_CDK2	27613445	108	4	76	True	True	True	True	True	True	False	False
3592	v_E2F1	27613445	108	4	1036	True	True	True	True	True	True	False	False
3593	v_FOXO	27613445	108	5	1894776832	True	True	True	True	True	True	False	False
3594	v_G1_S	27613445	108	4	4	True	True	True	True	True	True	False	False
3595	v_IRS_PIK3CA	27613445	108	2	2	True	True	True	True	True	True	False	True
3596	v_MAPK	27613445	108	2	4	True	True	True	True	True	True	False	True
3597	v_MDM2	27613445	108	6	8070450536274460672	True	True	True	True	True	True	False	False
3598	v_MYC	27613445	108	4	2	True	True	True	True	True	True	False	False
3599	v_Metabolism	27613445	108	4	4959	True	True	True	False	False	False	False	False
3600	v_PP1C	27613445	108	2	7	True	True	True	True	True	True	False	True
3601	v_PP2A	27613445	108	1	2	True	True	True	True	True	True	True	False
3602	v_PRC	27613445	108	2	4	True	True	True	True	True	True	False	True
3603	v_PTEN	27613445	108	2	4	True	True	True	True	True	True	False	True
3604	v_Senescence	27613445	108	3	55	True	True	True	True	True	True	False	False
3605	v_TSC	27613445	108	3	64	True	True	True	True	True	True	False	True
3606	v_mTORC1_S6K1	27613445	108	2	8	True	True	True	True	True	True	False	False
3607	v_p16	27613445	108	4	128	True	True	True	True	True	True	False	True
3608	v_p21	27613445	108	4	28672	True	True	True	True	True	True	False	False
3609	v_p53	27613445	108	1	2	True	True	True	True	True	True	True	False
3610	v_pRB	27613445	108	1	2	True	True	True	True	True	True	True	False
3611	v_CcrM	28409298	109	3	32	True	True	True	True	True	True	False	True
3612	v_CtrA	28409298	109	4	10752	True	True	True	True	True	True	False	False
3613	v_DnaA	28409298	109	4	8	True	True	True	True	True	True	False	False
3614	v_GcrA	28409298	109	2	4	True	True	True	True	True	True	False	True
3615	v_SciP	28409298	109	2	2	True	True	True	True	True	True	False	True
3616	v_CckA	28409298	110	1	1	True	True	True	True	True	True	True	True
3617	v_ChpT	28409298	110	1	1	True	True	True	True	True	True	True	True
3618	v_ClpXP_RcdA	28409298	110	1	2	True	True	True	True	True	True	True	False
3619	v_CpdR	28409298	110	1	1	True	True	True	True	True	True	True	True
3620	v_CtrAb	28409298	110	2	2	True	True	True	True	True	True	False	True
3621	v_DivJ	28409298	110	2	4	True	True	True	True	True	True	False	True
3622	v_DivK	28409298	110	2	4	True	True	True	True	True	True	False	True
3623	v_DivL	28409298	110	1	2	True	True	True	True	True	True	True	False
3624	v_PleC	28409298	110	1	2	True	True	True	True	True	True	True	False
3625	v_AKT1	32371892	111	1	2	True	True	True	True	True	True	True	False
3626	v_Apoptosis_phenotype	32371892	111	8	57896044618658097711785492504343953926634992332820282019728792003956564819967	True	True	True	True	True	True	False	True
3627	v_Apoptosome_complex	32371892	111	4	16	True	True	True	True	True	True	False	False
3628	v_BAD	32371892	111	1	2	True	True	True	True	True	True	True	False
3629	v_BAD_BBC3_BCL2L11_complex	32371892	111	1	2	True	True	True	True	True	True	True	False
3630	v_BAX	32371892	111	3	76	True	True	True	True	True	True	False	False
3631	v_BCL2_MCL1_BCL2L1_complex	32371892	111	3	128	True	True	True	True	True	True	False	False
3632	v_BID	32371892	111	1	1	True	True	True	True	True	True	True	True
3633	v_CASP3	32371892	111	2	7	True	True	True	True	True	True	False	True
3634	v_CASP7	32371892	111	2	7	True	True	True	True	True	True	False	True
3635	v_CASP8	32371892	111	3	127	True	True	True	True	True	True	False	True
3636	v_CASP9_cell_active	32371892	111	2	4	True	True	True	True	True	True	False	True
3637	v_CYCS	32371892	111	2	7	True	True	True	True	True	True	False	True
3638	v_FADD	32371892	111	1	1	True	True	True	True	True	True	True	True
3639	v_FAS_FASL_complex	32371892	111	1	1	True	True	True	True	True	True	True	True
3640	v_MAPK14	32371892	111	1	1	True	True	True	True	True	True	True	True
3641	v_TNF_TNFRSF1A_complex	32371892	111	1	1	True	True	True	True	True	True	True	True
3642	v_TRADD_FADD_complex	32371892	111	3	1	True	True	True	True	True	True	False	False
3643	v_ACE	32371892	112	1	1	True	True	True	True	True	True	True	True
3644	v_ACE2_Spike_complex	32371892	112	2	1	True	True	True	True	True	True	False	False
3645	v_ACE2_endothelium__vascular	32371892	112	2	4	True	True	True	True	True	True	False	True
3646	v_AGTR1_blood	32371892	112	1	1	True	True	True	True	True	True	True	True
3647	v_AGTR1_platelet	32371892	112	1	1	True	True	True	True	True	True	True	True
3648	v_Antithrombin	32371892	112	1	2	True	True	True	True	True	True	True	False
3649	v_Bradykinin	32371892	112	1	1	True	True	True	True	True	True	True	True
3650	v_Bradykinin_1_5_	32371892	112	2	1	True	True	True	True	True	True	False	False
3651	v_C2a	32371892	112	2	1	True	True	True	True	True	True	False	False
3652	v_C2a_C4b_complex	32371892	112	2	1	True	True	True	True	True	True	False	False
3653	v_C2b	32371892	112	2	1	True	True	True	True	True	True	False	False
3654	v_C3a	32371892	112	3	21	True	True	True	True	True	True	False	False
3655	v_C3b	32371892	112	3	21	True	True	True	True	True	True	False	False
3656	v_C3b_Bb_C3b_complex	32371892	112	2	1	True	True	True	True	True	True	False	False
3657	v_C4a	32371892	112	2	1	True	True	True	True	True	True	False	False
3658	v_C4b	32371892	112	2	1	True	True	True	True	True	True	False	False
3659	v_C4d	32371892	112	4	8191	True	True	True	True	True	True	False	False
3660	v_C4d_deposition_phenotype	32371892	112	1	1	True	True	True	True	True	True	True	True
3661	v_C5a	32371892	112	5	1467482111	True	True	True	True	True	True	False	False
3662	v_C5b_9_deposition_phenotype	32371892	112	1	1	True	True	True	True	True	True	True	True
3663	v_CRP	32371892	112	1	1	True	True	True	True	True	True	True	True
3664	v_D_dimer	32371892	112	4	5461	True	True	True	True	True	True	False	False
3665	v_F11	32371892	112	2	1	True	True	True	True	True	True	False	False
3666	v_F11a	32371892	112	2	1	True	True	True	True	True	True	False	False
3667	v_F12a	32371892	112	2	1	True	True	True	True	True	True	False	False
3668	v_F5a_F10a_complex	32371892	112	6	1225245112024436992	True	True	True	False	False	False	False	False
3669	v_F8	32371892	112	1	1	True	True	True	True	True	True	True	True
3670	v_F8_F9_complex	32371892	112	2	1	True	True	True	True	True	True	False	False
3671	v_F8a	32371892	112	3	4	True	True	True	True	True	True	False	False
3672	v_F9a	32371892	112	2	1	True	True	True	True	True	True	False	False
3673	v_Fibrin_monomer	32371892	112	4	1092	True	True	True	True	True	True	False	False
3674	v_Fibrin_polymer	32371892	112	2	1	True	True	True	True	True	True	False	False
3675	v_Fibrinogen_GP6_complex	32371892	112	2	1	True	True	True	True	True	True	False	False
3676	v_Fibrinogen_complex	32371892	112	1	1	True	True	True	True	True	True	True	True
3677	v_GP6_alpha2_beta1_complex	32371892	112	2	1	True	True	True	True	True	True	False	False
