network_number	fro	to	sign
3529	11	11	a
3529	8	12	i
3529	3	12	i
3529	1	12	i
3529	10	12	i
3530	2	1	i
3530	10	1	a
3530	12	2	a
3530	9	2	i
3530	6	3	i
3530	10	3	i
3530	8	3	a
3530	5	3	a
3530	12	3	i
3530	2	3	i
3530	12	4	a
3530	4	5	i
3530	12	6	i
3530	2	6	a
3530	7	6	i
3530	7	7	i
3530	5	8	i
3530	6	8	a
3530	3	8	i
3530	11	9	a
3530	12	9	i
3530	9	9	i
3530	8	10	a
3530	9	10	i
3530	10	10	i
3530	2	11	a
3530	5	11	i
3530	12	11	i
3530	5	12	i
3531	1	1	a
3531	3	1	a
3531	4	1	a
3531	9	1	i
3531	12	1	a
3531	2	2	a
3531	5	2	a
3531	12	2	a
3531	3	2	i
3531	2	3	a
3531	1	3	a
3531	6	3	a
3531	3	3	i
3531	3	4	a
3531	5	5	a
3531	4	6	a
3531	3	6	a
3531	8	6	a
3531	9	7	a
3531	10	7	a
3531	5	7	a
3531	12	7	a
3531	11	8	a
3531	7	8	a
3531	5	8	a
3531	3	8	a
3531	8	9	i
3531	8	10	a
3531	6	10	a
3531	11	10	a
3531	10	10	a
3531	9	10	i
3531	7	10	i
3531	4	11	a
3531	10	11	a
3531	1	11	a
3531	7	11	i
3531	9	11	a
3531	12	11	a
3531	11	11	a
3531	10	12	a
3531	11	12	i
3531	1	12	i
3531	8	12	a
3532	3	1	a
3532	5	1	a
3532	7	1	a
3532	4	1	i
3532	6	1	i
3532	8	1	i
3532	6	2	a
3532	12	2	i
3532	1	3	i
3532	7	3	a
3532	5	4	i
3532	4	4	a
3532	12	4	a
3532	9	4	a
3532	9	5	a
3532	12	5	a
3532	1	5	i
3532	5	6	a
3532	4	6	a
3532	9	6	i
3532	6	6	a
3532	2	7	a
3532	3	7	i
3532	6	7	i
3532	12	7	i
3532	4	7	i
3532	5	8	a
3532	1	9	a
3532	3	9	a
3532	9	9	a
3532	6	10	a
3532	3	11	i
3532	10	11	a
3532	5	11	a
3532	11	12	i
3532	3	12	i
3533	10	1	i
3533	5	1	i
3533	3	2	a
3533	11	3	a
3533	10	3	i
3533	1	4	i
3533	7	4	a
3533	10	4	a
3533	3	5	i
3533	7	5	a
3533	8	5	i
3533	2	6	i
3533	11	6	i
3533	5	6	i
3533	8	7	i
3533	4	7	i
3533	5	7	i
3533	6	7	i
3533	8	8	i
3533	12	8	i
3533	3	8	i
3533	11	9	i
3533	1	9	i
3533	9	9	i
3533	5	9	a
3533	1	10	i
3533	12	11	a
3533	7	11	a
3533	10	11	i
3533	2	11	i
3533	11	11	i
3533	8	11	i
3533	7	12	i
3533	8	12	i
3534	6	1	a
3534	10	1	a
3534	2	2	a
3534	6	2	a
3534	4	2	a
3534	8	2	a
3534	12	3	a
3534	11	3	a
3534	10	3	a
3534	1	4	a
3534	12	5	a
3534	1	5	a
3534	7	6	a
3534	9	6	a
3534	3	6	a
3534	10	6	a
3534	11	7	a
3534	9	7	a
3534	5	8	a
3534	6	8	a
3534	11	9	a
3534	1	10	a
3534	8	10	a
3534	6	10	a
3534	9	10	a
3534	10	10	a
3534	2	10	a
3534	4	10	a
3534	6	11	a
3534	8	11	a
3534	7	11	a
3534	2	11	a
3534	4	11	a
3534	10	12	a
3535	10	1	i
3535	2	2	a
3535	8	2	i
3535	9	3	i
3535	6	3	i
3535	10	3	i
3535	5	4	i
3535	9	4	a
3535	8	4	a
3535	3	4	a
3535	12	5	i
3535	12	6	i
3535	5	7	a
3535	1	7	i
3535	4	7	a
3535	6	8	i
3535	10	9	i
3535	7	10	a
3535	12	10	i
3535	8	10	a
3535	10	10	i
3535	11	10	i
3535	2	11	i
3535	5	11	a
3535	8	11	i
3535	4	12	i
3535	11	12	i
3535	9	12	i
3535	5	12	a
3536	1	1	i
3536	4	1	i
3536	8	1	i
3536	3	1	i
3536	2	1	i
3536	8	2	i
3536	7	3	i
3536	5	3	i
3536	12	4	i
3536	9	4	i
3536	5	4	i
3536	11	4	i
3536	2	4	i
3536	4	4	i
3536	8	5	i
3536	9	6	i
3536	7	6	i
3536	2	7	i
3536	1	7	i
3536	3	8	i
3536	8	8	i
3536	9	9	i
3536	8	9	i
3536	11	9	i
3536	10	9	i
3536	7	10	i
3536	2	10	i
3536	6	10	i
3536	4	11	i
3536	12	11	i
3536	2	11	i
3536	3	11	a
3536	1	12	i
3536	5	12	i
3536	10	12	i
3536	12	12	i
3536	8	12	i
3537	8	1	i
3537	10	1	i
3537	3	1	i
3537	6	1	i
3537	9	1	a
3537	2	2	i
3537	10	2	a
3537	6	2	a
3537	12	2	i
3537	1	3	a
3537	5	3	i
3537	12	3	a
3537	9	3	a
3537	7	3	i
3537	7	4	i
3537	8	4	i
3537	11	4	a
3537	5	5	a
3537	11	5	i
3537	2	5	i
3537	10	5	i
3537	6	5	i
3537	2	6	i
3537	3	6	a
3537	1	7	a
3537	5	7	i
3537	2	7	i
3537	3	8	a
3537	2	8	i
3537	7	9	a
3537	11	9	a
3537	3	9	a
3537	1	10	a
3537	4	10	a
3537	2	10	i
3537	5	10	i
3537	8	11	a
3537	7	11	a
3537	9	12	i
3537	8	12	i
3538	3	1	i
3538	6	1	i
3538	1	1	i
3538	9	2	i
3538	10	2	a
3538	3	2	i
3538	8	3	a
3538	10	3	a
3538	8	4	a
3538	2	4	i
3538	12	4	i
3538	4	4	i
3538	10	5	i
3538	4	5	a
3538	12	5	i
3538	11	5	i
3538	8	5	i
3538	6	5	i
3538	2	5	i
3538	5	6	i
3538	6	6	a
3538	8	6	a
3538	7	6	i
3538	3	7	a
3538	9	7	a
3538	5	7	i
3538	10	7	i
3538	8	8	i
3538	3	8	a
3538	7	8	a
3538	2	8	i
3538	1	8	i
3538	10	8	i
3538	2	9	i
3538	8	9	i
3538	1	9	i
3538	9	10	i
3538	11	11	i
3538	6	11	i
3538	9	11	a
3538	1	11	i
3538	3	11	i
3538	4	11	i
3538	5	11	i
3538	5	12	i
3538	7	12	i
3539	1	1	a
3539	12	1	a
3539	1	2	i
3539	10	3	a
3539	8	3	a
3539	2	3	a
3539	1	3	a
3539	5	4	a
3539	1	4	a
3539	10	4	a
3539	2	4	a
3539	9	4	a
3539	11	5	a
3539	10	5	a
3539	9	5	i
3539	1	5	a
3539	12	6	a
3539	10	6	a
3539	8	7	a
3539	11	7	a
3539	3	7	a
3539	12	7	a
3539	10	7	a
3539	1	8	a
3539	10	8	i
3539	9	8	a
3539	6	8	a
3539	9	9	a
3539	5	10	a
3539	10	10	i
3539	2	10	a
3539	9	10	i
3539	6	10	a
3539	6	11	a
3539	7	12	a
3539	12	12	a
3539	3	12	a
3540	2	1	i
3540	7	1	i
3540	5	1	i
3540	3	1	i
3540	1	2	i
3540	8	2	a
3540	4	3	a
3540	7	3	i
3540	6	3	i
3540	10	4	i
3540	11	5	i
3540	9	5	a
3540	8	6	a
3540	1	6	i
3540	7	6	i
3540	5	6	i
3540	9	6	i
3540	11	6	a
3540	6	6	i
3540	12	7	i
3540	7	7	i
3540	5	7	i
3540	2	7	a
3540	6	7	i
3540	11	8	i
3540	2	8	i
3540	7	8	a
3540	8	8	a
3540	6	9	i
3540	11	9	a
3540	11	10	i
3540	10	10	i
3540	1	10	i
3540	5	10	i
3540	7	10	i
3540	2	11	i
3540	7	11	i
3540	9	11	i
3540	3	11	a
3540	5	11	i
3540	5	12	a
3540	11	12	a
3540	12	12	a
3540	6	12	a
3541	3	1	i
3541	7	1	a
3541	2	1	a
3541	6	2	i
3541	7	3	a
3541	5	3	a
3541	7	4	i
3541	6	4	i
3541	1	4	a
3541	11	5	a
3541	4	6	a
3541	10	6	a
3541	12	6	i
3541	5	7	a
3541	10	7	a
3541	7	7	i
3541	3	8	i
3541	12	8	i
3541	12	9	i
3541	10	9	i
3541	5	9	i
3541	9	9	i
3541	11	10	i
3541	10	10	i
3541	2	11	a
3541	2	12	a
3541	12	12	i
3541	11	12	a
3542	12	1	i
3542	9	1	i
3542	2	2	i
3542	12	2	i
3542	8	2	i
3542	1	2	i
3542	5	2	i
3542	7	2	i
3542	6	2	i
3542	11	3	i
3542	9	3	i
3542	3	3	i
3542	12	3	a
3542	6	4	a
3542	2	4	a
3542	7	4	i
3542	12	5	i
3542	3	5	i
3542	4	6	i
3542	11	6	i
3542	2	6	i
3542	12	6	i
3542	7	6	i
3542	4	7	i
3542	1	7	i
3542	8	7	i
3542	10	7	i
3542	2	7	i
3542	4	8	i
3542	8	8	a
3542	6	9	a
3542	8	9	i
3542	5	9	i
3542	5	10	i
3542	9	10	i
3542	3	11	a
3542	1	11	i
3542	10	11	a
3542	2	11	i
3542	6	12	i
3542	9	12	i
3543	1	1	i
3543	10	2	a
3543	12	2	a
3543	5	2	i
3543	11	2	i
3543	8	2	a
3543	9	3	i
3543	8	3	i
3543	7	4	i
3543	10	4	i
3543	8	5	i
3543	11	5	i
3543	1	5	i
3543	1	6	i
3543	12	7	i
3543	11	7	i
3543	7	8	i
3543	2	8	i
3543	4	9	i
3543	12	9	i
3543	6	9	i
3543	3	9	i
3543	3	10	i
3543	6	10	i
3543	1	10	i
3543	12	11	i
3543	11	12	i
3543	5	12	a
3543	8	12	i
3543	9	12	i
3544	1	1	a
3544	6	2	a
3544	7	2	i
3544	5	2	a
3544	8	2	i
3544	11	2	i
3544	7	3	a
3544	4	3	i
3544	7	4	a
3544	1	4	i
3544	6	4	a
3544	9	4	i
3544	11	5	i
3544	8	6	i
3544	2	6	a
3544	7	6	i
3544	9	6	i
3544	1	6	i
3544	2	7	a
3544	4	7	i
3544	9	7	i
3544	5	7	i
3544	3	8	i
3544	5	9	a
3544	4	10	i
3544	5	11	i
3544	2	12	i
3544	7	12	a
3544	11	12	a
3544	5	12	i
3545	7	1	i
3545	4	1	i
3545	8	1	a
3545	3	1	i
3545	6	1	i
3545	8	2	a
3545	12	2	i
3545	5	2	i
3545	9	2	a
3545	2	2	a
3545	11	3	i
3545	5	3	i
3545	3	3	i
3545	4	3	i
3545	2	3	i
3545	12	4	a
3545	7	4	i
3545	9	4	a
3545	1	4	a
3545	2	4	i
3545	7	5	i
3545	3	6	i
3545	10	7	a
3545	5	7	i
3545	3	7	i
3545	4	7	i
3545	6	7	a
3545	11	7	a
3545	6	8	i
3545	8	8	i
3545	4	8	a
3545	2	8	i
3545	2	9	i
3545	10	10	a
3545	2	10	i
3545	11	11	i
3545	9	11	i
3545	3	12	i
3545	2	12	i
3546	11	1	i
3546	6	2	i
3546	3	2	i
3546	9	2	a
3546	5	2	i
3546	8	3	i
3546	2	3	i
3546	3	4	i
3546	4	4	i
3546	5	5	i
3546	7	5	i
3546	9	5	a
3546	11	6	i
3546	8	7	i
3546	3	7	i
3546	10	7	i
3546	12	7	i
3546	4	7	i
3546	6	7	i
3546	7	8	i
3546	7	9	i
3546	3	9	i
3546	1	9	i
3546	8	9	i
3546	6	10	i
3546	7	11	i
3546	1	11	i
3546	3	11	i
3546	3	12	i
3546	12	12	i
3546	1	12	a
3546	7	12	i
3547	4	1	i
3547	9	1	i
3547	12	2	i
3547	4	2	a
3547	9	2	i
3547	10	2	i
3547	7	2	i
3547	11	2	i
3547	7	3	i
3547	10	3	i
3547	9	3	i
3547	12	4	i
3547	10	4	i
3547	7	4	i
3547	2	4	a
3547	12	5	i
3547	10	5	i
3547	1	5	i
3547	9	5	i
3547	1	6	i
3547	12	6	a
3547	6	6	i
3547	5	6	a
3547	4	7	i
3547	2	7	i
3547	4	8	i
3547	2	8	i
3547	1	9	i
3547	11	9	i
3547	12	10	i
3547	2	11	i
3547	5	11	i
3547	11	11	a
3547	5	12	i
3548	7	1	i
3548	4	1	a
3548	9	1	i
3548	5	1	i
3548	6	1	i
3548	8	1	i
3548	3	2	a
3548	7	2	i
3548	2	3	i
3548	6	3	i
3548	8	4	i
3548	2	4	i
3548	10	4	i
3548	3	5	i
3548	10	5	i
3548	1	6	i
3548	7	6	a
3548	11	7	i
3548	2	7	i
3548	7	7	a
3548	10	8	i
3548	12	8	i
3548	8	8	i
3548	11	8	a
3548	8	9	i
3548	5	9	i
3548	12	9	a
3548	7	10	i
3548	6	10	i
3548	9	10	i
3548	8	10	i
3548	2	11	i
3548	4	11	a
3548	5	11	i
3548	5	12	i
3548	12	12	i
3549	7	1	i
3549	2	1	i
3549	4	1	i
3549	9	2	a
3549	8	2	i
3549	7	2	i
3549	5	2	i
3549	4	3	i
3549	9	3	i
3549	6	4	a
3549	5	4	i
3549	11	5	i
3549	2	5	i
3549	6	5	i
3549	3	5	i
3549	2	6	i
3549	11	6	i
3549	4	6	i
3549	10	6	i
3549	5	7	a
3549	6	7	i
3549	12	7	i
3549	3	8	a
3549	2	8	i
3549	9	8	a
3549	12	8	i
3549	6	8	i
3549	1	8	i
3549	2	9	a
3549	7	9	i
3549	5	9	i
3549	12	9	i
3549	11	10	i
3549	8	10	i
3549	7	11	i
3549	12	11	i
3549	8	12	i
3550	6	1	a
3550	4	1	a
3550	7	1	i
3550	3	1	i
3550	1	1	i
3550	10	1	i
3550	6	2	a
3550	3	2	i
3550	12	2	i
3550	10	2	i
3550	5	3	i
3550	6	3	a
3550	1	4	i
3550	8	4	a
3550	10	5	a
3550	4	5	i
3550	11	5	i
3550	5	5	i
3550	9	5	i
3550	11	6	a
3550	5	6	a
3550	4	6	a
3550	6	6	i
3550	12	7	i
3550	8	7	i
3550	11	7	a
3550	5	7	a
3550	1	8	i
3550	12	8	i
3550	11	9	i
3550	2	10	a
3550	8	10	i
3550	6	10	i
3550	7	11	i
3550	10	11	a
3550	2	11	i
3550	6	12	i
3550	4	12	i
3550	11	12	a
3550	12	12	i
3550	2	12	i
3551	4	1	a
3551	11	1	i
3551	12	2	i
3551	6	3	i
3551	5	3	i
3551	5	4	i
3551	12	4	i
3551	3	4	i
3551	10	4	i
3551	11	4	i
3551	5	5	a
3551	11	5	i
3551	12	5	i
3551	3	6	i
3551	12	6	i
3551	5	6	a
3551	9	7	i
3551	1	7	i
3551	7	7	a
3551	3	8	i
3551	1	8	i
3551	9	8	i
3551	1	9	i
3551	7	9	i
3551	9	9	i
3551	2	9	i
3551	2	10	i
3551	3	10	i
3551	6	10	i
3551	12	10	i
3551	5	11	i
3551	8	11	i
3551	2	11	i
3551	5	12	i
3551	7	12	a
3552	11	1	a
3552	8	2	a
3552	10	2	a
3552	7	3	a
3552	3	3	a
3552	6	3	i
3552	2	3	a
3552	9	4	a
3552	4	4	a
3552	2	4	a
3552	8	4	a
3552	2	5	a
3552	1	6	a
3552	12	6	a
3552	8	6	a
3552	9	6	a
3552	3	6	a
3552	11	6	a
3552	10	7	a
3552	3	7	a
3552	5	7	a
3552	4	7	a
3552	2	7	a
3552	11	7	a
3552	3	8	a
3552	6	9	a
3552	7	10	a
3552	12	10	a
3552	9	10	a
3552	6	10	i
3552	11	10	a
3552	10	10	a
3552	3	10	a
3552	1	11	a
3552	10	12	i
3552	3	12	a
3553	6	1	a
3553	2	1	a
3553	7	1	a
3553	1	1	a
3553	9	1	a
3553	12	2	a
3553	5	2	a
3553	6	3	i
3553	8	3	a
3553	3	3	a
3553	7	3	a
3553	1	3	a
3553	9	3	a
3553	10	4	a
3553	5	5	a
3553	12	5	a
3553	4	5	a
3553	3	5	a
3553	8	5	a
3553	1	5	i
3553	11	6	i
3553	5	7	a
3553	9	8	a
3553	11	8	a
3553	3	8	a
3553	1	8	a
3553	7	8	a
3553	2	8	a
3553	7	9	i
3553	6	9	a
3553	9	10	i
3553	7	10	a
3553	6	10	a
3553	11	10	a
3553	2	10	a
3553	10	10	a
3553	12	11	a
3553	6	12	i
3554	7	1	a
3554	4	1	i
3554	10	1	a
3554	8	2	i
3554	1	2	i
3554	11	3	a
3554	12	3	i
3554	9	3	i
3554	7	4	a
3554	6	4	i
3554	1	5	i
3554	2	5	a
3554	12	5	a
3554	10	6	i
3554	9	7	a
3554	4	7	i
3554	10	7	i
3554	7	7	a
3554	6	7	i
3554	3	7	i
3554	9	8	i
3554	1	8	a
3554	3	8	i
3554	6	8	a
3554	7	8	a
3554	8	8	a
3554	1	9	a
3554	6	9	a
3554	11	9	a
3554	11	10	i
3554	8	10	i
3554	2	11	i
3554	11	11	a
3554	7	11	i
3554	11	12	a
3554	3	12	a
3554	8	12	a
3555	1	1	i
3555	2	1	i
3555	7	1	a
3555	9	1	a
3555	11	2	i
3555	9	3	i
3555	10	4	a
3555	4	4	i
3555	1	5	a
3555	9	5	a
3555	3	5	i
3555	11	5	i
3555	2	5	i
3555	2	6	a
3555	6	6	i
3555	9	7	i
3555	4	7	a
3555	6	7	i
3555	6	8	a
3555	1	8	i
3555	10	9	a
3555	11	9	i
3555	7	9	i
3555	11	10	i
3555	11	11	i
3555	12	11	a
3555	6	11	i
3555	1	11	a
3555	10	11	a
3555	10	12	i
3555	1	12	a
3555	12	12	a
3555	11	12	a
3556	2	1	a
3556	7	1	i
3556	9	1	i
3556	10	1	a
3556	6	2	i
3556	8	3	a
3556	1	3	a
3556	2	3	i
3556	1	4	a
3556	9	4	i
3556	7	5	i
3556	6	5	i
3556	9	5	a
3556	3	6	a
3556	3	7	a
3556	10	7	a
3556	12	7	a
3556	3	8	i
3556	2	8	i
3556	2	9	i
3556	6	9	a
3556	1	9	a
3556	7	9	a
3556	3	9	a
3556	6	10	i
3556	7	10	a
3556	10	10	a
3556	3	10	a
3556	2	10	a
3556	4	10	a
3556	11	10	i
3556	7	11	a
3556	8	11	i
3556	10	11	a
3556	1	12	i
3556	3	12	i
3557	1	1	i
3557	11	2	a
3557	5	2	i
3557	8	2	i
3557	9	2	i
3557	2	2	i
3557	10	3	i
3557	3	3	i
3557	11	3	i
3557	1	4	i
3557	11	4	i
3557	5	5	i
3557	4	5	i
3557	6	5	i
3557	3	6	i
3557	4	7	i
3557	7	8	i
3557	4	8	a
3557	12	8	i
3557	3	9	i
3557	2	9	i
3557	6	9	i
3557	1	10	i
3557	2	10	i
3557	11	10	a
3557	8	10	i
3557	3	10	i
3557	10	10	i
3557	4	11	i
3557	11	11	i
3557	8	11	i
3557	9	12	i
3557	5	12	i
3558	10	1	i
3558	4	1	i
3558	2	1	i
3558	7	1	i
3558	2	2	a
3558	6	2	i
3558	8	3	a
3558	5	3	a
3558	4	3	i
3558	4	4	a
3558	3	4	a
3558	1	5	i
3558	2	5	a
3558	10	5	a
3558	11	5	i
3558	7	5	a
3558	8	5	i
3558	8	6	i
3558	1	6	i
3558	3	6	a
3558	11	6	i
3558	3	7	i
3558	1	7	a
3558	5	7	i
3558	10	8	a
3558	3	8	a
3558	4	9	a
3558	2	10	i
3558	1	10	i
3558	3	11	i
3558	6	11	i
3558	2	11	i
3558	11	12	a
3558	7	12	a
3558	10	12	a
3558	6	12	a
3559	9	1	i
3559	3	1	i
3559	7	2	i
3559	9	2	i
3559	8	2	i
3559	11	2	i
3559	10	3	i
3559	3	3	i
3559	1	3	a
3559	7	3	i
3559	7	4	i
3559	3	4	i
3559	12	4	i
3559	10	4	i
3559	2	5	i
3559	7	6	i
3559	6	6	i
3559	8	7	i
3559	4	7	a
3559	7	7	i
3559	3	7	a
3559	2	8	i
3559	6	8	i
3559	7	8	i
3559	4	9	i
3559	1	9	a
3559	11	9	i
3559	8	9	i
3559	7	10	i
3559	4	10	i
3559	6	10	i
3559	3	11	a
3559	4	11	i
3559	7	11	i
3559	4	12	i
3559	11	12	i
3559	9	12	a
3559	1	12	i
3560	5	1	a
3560	11	1	a
3560	1	2	a
3560	5	2	a
3560	2	2	a
3560	9	2	i
3560	8	3	i
3560	3	3	a
3560	12	3	a
3560	1	4	a
3560	5	4	a
3560	8	4	a
3560	3	4	a
3560	7	4	a
3560	9	4	a
3560	4	5	a
3560	5	5	a
3560	12	5	a
3560	11	5	a
3560	7	5	a
3560	3	6	a
3560	8	6	a
3560	9	7	a
3560	6	7	a
3560	7	7	a
3560	4	7	i
3560	10	7	a
3560	12	7	a
3560	7	8	a
3560	11	9	a
3560	7	10	a
3560	8	10	a
3560	9	10	a
3560	4	10	a
3560	6	11	a
3560	7	11	a
3560	5	11	a
3560	3	11	i
3560	8	12	a
3560	1	12	a
3561	1	1	i
3561	12	1	i
3561	2	1	i
3561	7	2	i
3561	11	2	a
3561	6	2	a
3561	10	3	i
3561	6	3	i
3561	12	4	i
3561	7	4	i
3561	10	5	i
3561	8	5	a
3561	8	6	i
3561	10	6	i
3561	5	6	i
3561	3	6	i
3561	9	6	i
3561	7	6	a
3561	4	6	i
3561	3	7	i
3561	5	7	i
3561	1	7	a
3561	6	8	a
3561	10	8	a
3561	8	8	i
3561	9	8	i
3561	7	9	a
3561	1	9	a
3561	6	9	i
3561	3	9	i
3561	5	9	i
3561	4	9	a
3561	1	10	i
3561	8	10	a
3561	1	11	i
3561	3	11	a
3561	12	11	i
3561	5	11	a
3561	8	12	i
3562	5	1	i
3562	10	1	i
3562	11	1	a
3562	9	2	a
3562	5	2	i
3562	4	2	i
3562	8	2	i
3562	11	2	i
3562	12	3	i
3562	11	3	i
3562	10	4	a
3562	6	4	i
3562	2	4	a
3562	10	5	i
3562	9	5	i
3562	3	5	a
3562	5	5	i
3562	11	5	a
3562	4	6	a
3562	8	6	a
3562	3	6	i
3562	5	6	i
3562	1	7	i
3562	9	7	i
3562	10	7	i
3562	2	7	a
3562	5	7	a
3562	8	7	a
3562	12	7	i
3562	7	8	a
3562	2	8	i
3562	10	9	a
3562	10	10	i
3562	8	11	i
3562	6	11	i
3562	7	11	i
3562	3	12	i
3563	8	1	a
3563	7	1	a
3563	11	2	a
3563	3	2	a
3563	1	2	a
3563	8	2	a
3563	12	3	a
3563	8	3	a
3563	3	3	a
3563	9	3	a
3563	9	4	a
3563	12	4	a
3563	10	5	a
3563	9	5	a
3563	11	6	a
3563	2	6	a
3563	10	6	a
3563	8	6	a
3563	1	7	a
3563	12	7	a
3563	5	8	a
3563	10	8	i
3563	1	8	i
3563	12	8	a
3563	6	8	i
3563	3	8	i
3563	5	9	a
3563	5	10	a
3563	10	10	a
3563	8	11	a
3563	10	11	a
3563	12	11	a
3563	11	12	i
3564	8	1	i
3564	5	1	i
3564	3	1	a
3564	12	1	a
3564	12	2	a
3564	4	2	i
3564	8	2	i
3564	7	2	i
3564	1	3	a
3564	11	3	i
3564	10	3	a
3564	6	3	i
3564	7	4	a
3564	6	4	i
3564	8	4	a
3564	10	4	i
3564	9	4	i
3564	3	4	i
3564	10	5	a
3564	2	5	a
3564	9	5	a
3564	9	6	i
3564	10	6	a
3564	5	6	i
3564	2	6	a
3564	4	6	a
3564	4	7	i
3564	7	7	i
3564	3	7	i
3564	11	7	i
3564	5	8	a
3564	6	8	a
3564	7	8	a
3564	12	8	i
3564	9	8	a
3564	1	8	a
3564	9	9	a
3564	10	9	i
3564	3	9	i
3564	8	10	a
3564	1	10	a
3564	11	10	i
3564	12	11	i
3564	2	12	i
3564	9	12	i
3564	7	12	i
3564	3	12	i
3564	6	12	i
3564	10	12	i
3565	5	1	a
3565	10	1	a
3565	2	1	a
3565	3	2	a
3565	9	2	a
3565	12	3	a
3565	2	4	a
3565	9	5	a
3565	12	5	a
3565	3	5	a
3565	8	5	a
3565	3	6	a
3565	5	6	a
3565	7	6	a
3565	9	6	a
3565	8	6	a
3565	6	6	a
3565	12	7	a
3565	3	7	a
3565	11	7	a
3565	5	7	a
3565	9	8	a
3565	11	8	a
3565	4	8	a
3565	3	9	a
3565	1	9	a
3565	9	10	a
3565	5	10	a
3565	2	11	a
3565	4	12	a
3565	11	12	a
3565	5	12	a
3565	6	12	a
3566	4	1	a
3566	3	1	a
3566	8	1	a
3566	2	1	a
3566	7	2	a
3566	9	2	a
3566	5	2	i
3566	4	2	a
3566	6	3	a
3566	9	3	a
3566	12	3	a
3566	7	4	a
3566	5	4	a
3566	4	5	a
3566	3	5	a
3566	2	5	a
3566	7	5	a
3566	10	6	a
3566	9	6	a
3566	12	6	a
3566	3	6	a
3566	7	6	a
3566	1	7	a
3566	10	7	a
3566	3	7	a
3566	6	8	a
3566	11	8	a
3566	7	9	a
3566	6	9	a
3566	10	9	a
3566	1	9	a
3566	9	9	a
3566	5	9	a
3566	11	10	a
3566	12	10	a
3566	7	10	a
3566	8	10	a
3566	10	10	a
3566	5	10	a
3566	3	10	a
3566	11	11	a
3566	5	11	a
3566	7	11	a
3566	1	11	a
3566	9	11	a
3566	6	12	a
3566	4	12	a
3567	3	1	a
3567	1	2	a
3567	11	2	a
3567	8	3	a
3567	12	3	a
3567	11	4	i
3567	4	4	a
3567	12	4	a
3567	5	4	a
3567	10	4	i
3567	1	5	a
3567	3	6	i
3567	9	7	a
3567	11	7	a
3567	6	7	a
3567	5	7	i
3567	7	7	a
3567	2	8	a
3567	7	8	a
3567	4	9	i
3567	8	10	i
3567	1	10	a
3567	9	10	a
3567	7	10	a
3567	1	11	a
3567	6	11	a
3567	11	11	a
3567	7	11	a
3567	5	12	a
3567	6	12	i
3567	10	12	i
3568	3	1	i
3568	1	1	a
3568	8	2	a
3568	9	2	i
3568	10	3	i
3568	5	3	i
3568	11	3	i
3568	12	3	a
3568	9	4	a
3568	11	4	i
3568	6	5	i
3568	8	5	i
3568	2	5	i
3568	4	5	i
3568	3	6	i
3568	12	6	i
3568	1	6	i
3568	10	7	i
3568	9	8	i
3568	3	8	i
3568	11	8	a
3568	5	8	i
3568	1	9	i
3568	8	9	i
3568	4	10	i
3568	6	10	i
3568	1	10	i
3568	9	10	i
3568	3	11	i
3568	12	11	i
3568	11	11	a
3568	9	11	i
3568	5	11	i
3568	7	12	a
3568	9	12	i
3569	9	1	i
3569	12	1	i
3569	10	1	a
3569	1	1	a
3569	4	2	i
3569	12	2	i
3569	8	2	i
3569	6	2	a
3569	1	3	a
3569	12	4	a
3569	7	5	a
3569	10	5	i
3569	4	5	a
3569	1	5	i
3569	5	5	a
3569	12	5	i
3569	11	5	a
3569	2	6	a
3569	1	6	a
3569	12	6	a
3569	4	6	a
3569	11	7	i
3569	5	7	i
3569	5	8	i
3569	2	8	i
3569	4	9	a
3569	2	9	a
3569	9	10	a
3569	11	10	a
3569	8	10	i
3569	2	10	a
3569	7	10	a
3569	5	11	a
3569	11	11	i
3569	9	11	a
3569	7	11	a
3569	4	11	a
3569	6	12	i
3569	10	12	i
3569	4	12	i
3570	2	1	a
3570	12	1	a
3570	5	2	a
3570	9	2	a
3570	3	3	i
3570	7	3	a
3570	1	3	i
3570	4	3	a
3570	6	3	a
3570	4	4	a
3570	1	4	a
3570	12	5	a
3570	10	5	a
3570	9	6	a
3570	10	6	a
3570	6	7	i
3570	1	8	i
3570	10	8	a
3570	8	8	a
3570	9	9	a
3570	12	10	a
3570	8	10	a
3570	10	10	a
3570	5	11	i
3570	8	11	a
3570	12	11	a
3570	5	12	a
3571	8	1	i
3571	11	1	i
3571	1	1	i
3571	8	2	i
3571	5	2	a
3571	10	2	i
3571	1	3	a
3571	8	3	i
3571	7	3	i
3571	11	3	i
3571	4	4	a
3571	8	4	i
3571	3	4	i
3571	2	4	i
3571	10	4	a
3571	10	5	i
3571	7	5	a
3571	2	5	i
3571	6	6	a
3571	12	6	i
3571	2	7	i
3571	6	8	i
3571	10	9	a
3571	1	9	i
3571	7	9	i
3571	1	10	i
3571	2	11	i
3571	10	11	a
3571	12	12	i
3571	4	12	i
3572	9	1	i
3572	11	2	i
3572	6	2	i
3572	2	3	i
3572	12	3	i
3572	6	3	i
3572	8	3	i
3572	3	4	i
3572	7	5	i
3572	1	5	i
3572	2	5	i
3572	6	5	i
3572	6	6	i
3572	5	6	i
3572	9	7	a
3572	7	7	i
3572	8	7	i
3572	1	7	i
3572	6	7	i
3572	7	8	i
3572	8	9	i
3572	4	9	i
3572	3	9	i
3572	1	9	i
3572	11	9	i
3572	7	9	i
3572	12	10	i
3572	3	10	i
