network_number	fro	to	sign
4533	9	15	a
4533	4	9	a
4533	2	6	a
4533	11	8	i
4534	4	11	i
4534	15	4	i
4534	1	3	i
4534	8	15	i
4534	6	5	i
4534	14	12	i
4534	7	10	i
4534	13	16	i
4534	11	1	a
4534	11	8	i
4534	1	11	i
4534	16	15	i
4534	3	13	a
4534	8	2	i
4534	14	16	i
4534	2	14	i
4534	3	7	i
4534	9	4	i
4534	5	6	i
4534	15	14	i
4534	6	10	i
4534	10	8	i
4534	5	1	i
4534	12	12	a
4534	4	5	i
4534	2	13	i
4534	10	3	a
4534	9	9	i
4534	16	2	i
4534	12	6	i
4534	13	9	i
4534	7	7	i
4535	16	16	i
4535	13	3	i
4535	4	7	i
4535	5	9	i
4535	13	4	a
4535	7	15	i
4535	1	12	a
4535	2	2	i
4535	8	14	a
4535	10	15	a
4535	16	9	i
4535	9	2	i
4535	7	10	a
4535	11	11	i
4535	4	11	i
4535	3	8	i
4535	15	10	i
4535	5	6	i
4535	11	3	i
4535	12	4	a
4535	3	14	i
4535	6	6	i
4535	6	16	i
4535	10	13	i
4535	9	8	i
4535	1	5	i
4535	14	1	i
4535	15	13	a
4535	12	12	i
4535	2	5	i
4535	14	7	i
4535	8	1	i
4536	11	1	a
4536	1	6	a
4536	12	13	a
4536	6	3	a
4536	8	5	a
4536	5	2	a
4536	3	4	a
4536	4	14	a
4536	2	16	a
4536	5	13	a
4536	11	3	i
4536	4	11	a
4536	7	12	a
4536	13	14	a
4536	15	11	a
4536	14	9	a
4536	13	6	a
4536	16	9	a
4536	6	7	a
4536	10	4	a
4536	10	12	a
4536	7	8	a
4536	16	15	a
4536	8	10	a
4536	2	1	a
4536	1	7	a
4536	12	16	a
4536	9	2	a
4536	9	5	a
4536	15	15	a
4536	3	8	a
4536	14	10	a
4537	1	13	a
4537	15	5	a
4537	5	9	a
4537	6	1	a
4537	5	7	i
4537	6	4	a
4537	4	15	a
4537	10	2	i
4537	8	10	i
4537	16	13	a
4537	3	3	a
4537	8	16	a
4537	7	8	a
4537	14	15	a
4537	9	4	i
4537	15	12	a
4537	7	11	i
4537	2	11	a
4537	11	14	a
4537	16	14	i
4537	12	9	i
4537	1	6	i
4537	14	2	a
4537	13	10	a
4537	11	7	i
4537	12	6	i
4537	10	12	a
4537	9	3	i
4537	3	8	i
4537	13	16	a
4537	2	5	a
4537	4	1	a
4538	15	1	i
4538	12	12	i
4538	6	9	i
4538	6	14	i
4538	4	13	i
4538	7	7	i
4538	3	15	i
4538	5	16	i
4538	1	6	i
4538	10	3	i
4538	13	12	i
4538	16	14	i
4538	8	8	i
4538	3	6	i
4538	16	7	i
4538	12	3	i
4538	2	13	i
4538	10	16	i
4538	11	9	i
4538	8	5	a
4538	1	15	a
4538	2	2	i
4538	9	8	i
4538	14	11	i
4538	4	11	i
4538	13	2	i
4538	15	5	i
4538	14	4	i
4538	5	4	a
4538	9	10	i
4538	7	10	i
4538	11	1	a
4539	6	14	a
4539	10	2	a
4539	15	16	i
4539	4	3	a
4539	2	11	a
4539	16	8	a
4539	5	6	a
4539	11	16	a
4539	12	2	a
4539	7	5	i
4539	13	12	a
4539	12	9	a
4539	16	5	a
4539	2	13	i
4539	1	12	i
4539	11	6	i
4539	3	11	a
4539	3	10	a
4539	8	13	a
4539	6	3	i
4539	14	15	i
4539	4	1	i
4539	14	9	i
4539	13	7	i
4539	5	14	a
4539	8	4	i
4539	15	4	i
4539	9	8	i
4539	9	7	a
4539	1	1	a
4539	7	15	i
4539	10	10	a
4540	16	4	a
4540	1	6	i
4540	15	11	i
4540	7	7	i
4540	15	13	i
4540	9	16	i
4540	16	3	i
4540	5	12	a
4540	7	5	a
4540	6	9	i
4540	10	5	a
4540	14	1	i
4540	13	8	i
4540	11	8	i
4540	8	14	a
4540	9	7	a
4540	8	15	a
4540	12	4	i
4540	6	15	i
4540	10	6	i
4540	11	12	i
4540	3	10	a
4540	5	2	i
4540	4	10	i
4540	1	13	i
4540	2	3	i
4540	3	1	i
4540	13	2	i
4540	4	16	a
4540	14	14	i
4540	12	9	i
4540	2	11	i
4541	5	14	a
4541	7	7	i
4541	2	4	i
4541	11	2	i
4541	13	8	i
4541	3	1	i
4541	6	15	i
4541	5	10	a
4541	14	3	i
4541	10	4	a
4541	16	16	i
4541	13	12	i
4541	6	5	a
4541	4	6	i
4541	8	11	i
4541	1	8	a
4541	16	13	a
4541	12	13	a
4541	15	1	i
4541	2	12	i
4541	3	3	i
4541	1	14	a
4541	9	15	a
4541	10	5	i
4541	12	2	a
4541	4	9	i
4541	11	16	a
4541	8	7	i
4541	14	6	a
4541	9	9	i
4541	7	10	a
4541	15	11	a
4542	11	13	i
4542	1	4	i
4542	10	4	i
4542	10	7	i
4542	1	2	i
4542	2	9	i
4542	8	11	i
4542	13	3	i
4542	6	16	i
4542	5	5	i
4542	16	14	i
4542	11	14	i
4542	4	16	i
4542	7	15	i
4542	6	1	i
4542	2	11	i
4542	9	10	i
4542	15	8	i
4542	12	12	i
4542	15	3	i
4542	3	15	i
4542	3	6	i
4542	9	13	i
4542	12	6	i
4542	13	5	i
4542	16	1	i
4542	7	9	i
4542	5	10	a
4542	8	7	i
4542	4	8	i
4542	14	2	i
4542	14	12	i
4543	8	15	a
4543	2	8	a
4543	2	11	a
4543	6	6	a
4543	1	5	a
4543	3	8	a
4543	10	3	a
4543	15	16	a
4543	9	4	a
4543	12	12	a
4543	7	5	a
4543	6	7	a
4543	3	15	a
4543	14	1	a
4543	7	13	a
4543	11	11	a
4543	4	14	a
4543	13	2	a
4543	14	12	a
4543	13	13	a
4543	5	1	a
4543	12	7	a
4543	11	4	a
4543	5	2	a
4543	9	10	a
4543	15	14	a
4543	1	3	a
4543	8	10	a
4543	4	6	a
4543	10	9	a
4543	16	9	a
4543	16	16	a
4544	9	1	a
4544	6	12	a
4544	13	14	i
4544	4	5	i
4544	10	2	a
4544	3	5	i
4544	16	3	i
4544	12	16	i
4544	14	10	a
4544	5	15	a
4544	7	6	a
4544	11	8	a
4544	6	16	a
4544	5	10	a
4544	1	9	i
4544	15	13	a
4544	13	2	a
4544	12	14	i
4544	4	8	i
4544	14	6	i
4544	10	4	i
4544	3	7	a
4544	8	13	a
4544	8	1	a
4544	7	11	a
4544	1	4	i
4544	15	11	i
4544	2	15	a
4544	2	3	a
4544	11	7	i
4544	16	12	i
4544	9	9	a
4545	1	5	i
4545	12	13	i
4545	7	12	i
4545	12	3	i
4545	6	16	i
4545	8	2	a
4545	2	14	i
4545	13	16	i
4545	2	5	i
4545	3	2	i
4545	15	14	i
4545	8	9	i
4545	16	15	a
4545	15	12	i
4545	9	11	i
4545	14	8	i
4545	6	6	i
4545	1	1	a
4545	10	7	i
4545	14	7	i
4545	5	4	a
4545	4	1	i
4545	16	13	i
4545	11	8	i
4545	9	3	a
4545	10	11	a
4545	13	10	i
4545	5	15	i
4545	7	9	i
4545	4	4	i
4545	3	10	i
4545	11	6	a
4546	7	15	i
4546	10	11	a
4546	8	9	i
4546	12	14	a
4546	3	1	i
4546	11	2	i
4546	5	5	a
4546	13	12	a
4546	3	13	i
4546	7	10	i
4546	2	2	a
4546	15	13	i
4546	4	16	a
4546	4	7	a
4546	16	9	a
4546	6	4	i
4546	5	14	a
4546	9	6	i
4546	16	3	i
4546	11	1	a
4546	15	11	a
4546	14	5	a
4546	14	7	i
4546	1	8	i
4546	9	12	i
4546	10	6	i
4546	1	4	a
4546	8	8	i
4546	2	15	a
4546	6	10	i
4546	13	16	i
4546	12	3	a
4547	2	6	a
4547	13	3	a
4547	7	10	a
4547	11	4	a
4547	16	12	i
4547	11	10	a
4547	6	15	a
4547	10	4	a
4547	4	11	i
4547	12	11	a
4547	15	15	a
4547	9	6	i
4547	13	9	a
4547	1	1	a
4547	5	8	a
4547	5	13	a
4547	4	16	a
4547	3	12	a
4547	6	14	a
4547	9	7	a
4547	14	5	i
4547	16	8	a
4547	3	9	a
4547	2	5	a
4547	1	3	a
4547	15	2	a
4547	10	14	i
4547	12	16	a
4547	7	7	i
4547	8	13	a
4547	8	2	a
4547	14	1	a
4548	5	13	a
4548	15	16	a
4548	3	12	a
4548	1	15	i
4548	13	16	a
4548	16	11	a
4548	16	4	a
4548	2	3	a
4548	4	5	a
4548	10	12	a
4548	4	1	a
4548	9	8	a
4548	2	14	a
4548	5	9	a
4548	9	4	a
4548	1	2	a
4548	15	2	a
4548	8	6	a
4548	11	14	a
4548	11	10	a
4548	12	9	a
4548	14	5	i
4548	12	6	i
4548	13	8	a
4548	7	10	a
4548	10	3	i
4548	6	7	a
4548	6	15	a
4548	8	13	a
4548	3	1	a
4548	7	11	a
4548	14	7	a
4549	15	11	a
4549	12	11	a
4549	5	7	a
4549	7	8	a
4549	8	1	i
4549	4	9	a
4549	3	4	a
4549	6	16	a
4549	9	12	a
4549	6	9	i
4549	15	14	a
4549	2	12	a
4549	7	10	a
4549	13	2	a
4549	10	4	a
4549	4	16	a
4549	2	10	a
4549	1	14	a
4549	13	13	a
4549	12	8	a
4549	9	5	a
4549	10	1	a
4549	3	3	a
4549	16	7	a
4549	11	15	a
4549	1	3	a
4549	5	2	a
4549	14	5	a
4549	16	13	a
4549	14	6	a
4549	8	15	a
4549	11	6	a
4550	7	4	a
4550	9	3	a
4550	4	16	a
4550	13	7	i
4550	3	9	a
4550	8	14	a
4550	1	15	a
4550	1	13	a
4550	14	1	a
4550	12	8	a
4550	12	16	a
4550	2	5	a
4550	10	15	a
4550	6	10	a
4550	3	11	a
4550	2	6	a
4550	4	1	a
4550	6	13	i
4550	5	4	a
4550	7	11	a
4550	16	5	a
4550	11	3	a
4550	13	12	i
4550	14	2	a
4550	5	2	a
4550	15	12	a
4550	9	9	a
4550	11	7	a
4550	10	10	a
4550	16	8	a
4550	15	14	a
4550	8	6	i
4551	15	10	a
4551	11	8	a
4551	16	3	a
4551	13	10	a
4551	3	6	a
4551	4	11	a
4551	4	7	a
4551	1	6	a
4551	2	5	a
4551	2	13	a
4551	9	16	a
4551	1	9	a
4551	10	4	a
4551	13	1	a
4551	5	5	a
4551	12	2	a
4551	10	2	a
4551	5	13	a
4551	14	8	a
4551	12	15	a
4551	6	1	i
4551	3	16	a
4551	15	11	a
4551	8	12	a
4551	11	12	a
4551	16	7	i
4551	6	9	a
4551	14	15	a
4551	7	4	a
4551	9	3	a
4551	8	14	a
4551	7	14	a
4552	14	7	i
4552	2	14	i
4552	9	6	i
4552	8	8	i
4552	7	1	a
4552	6	16	a
4552	1	3	i
4552	5	16	i
4552	3	15	i
4552	12	4	i
4552	13	4	i
4552	10	1	i
4552	5	5	i
4552	2	12	i
4552	11	5	i
4552	11	13	i
4552	13	8	a
4552	10	10	a
4552	1	10	i
4552	15	6	i
4552	3	2	i
4552	8	14	a
4552	6	9	a
4552	14	2	i
4552	4	11	i
4552	12	11	i
4552	16	12	a
4552	15	13	i
4552	4	15	i
4552	16	7	a
4552	9	3	i
4552	7	9	a
4553	12	3	a
4553	4	1	a
4553	13	14	a
4553	2	5	i
4553	16	7	a
4553	1	7	a
4553	12	4	a
4553	9	11	a
4553	9	12	a
4553	6	16	a
4553	11	5	a
4553	7	10	a
4553	6	14	a
4553	13	11	i
4553	14	10	a
4553	5	2	a
4553	5	6	a
4553	7	6	a
4553	16	8	a
4553	2	16	a
4553	10	2	a
4553	8	13	a
4553	10	12	i
4553	15	9	a
4553	1	9	a
4553	3	13	a
4553	14	8	a
4553	11	4	a
4553	4	3	i
4553	8	1	a
4553	3	15	a
4553	15	15	i
4554	6	2	a
4554	4	14	a
4554	9	9	a
4554	10	5	a
4554	14	8	a
4554	11	13	a
4554	13	12	a
4554	2	4	a
4554	15	14	a
4554	5	11	a
4554	2	13	a
4554	14	10	a
4554	16	10	a
4554	11	7	a
4554	3	3	a
4554	4	15	a
4554	8	9	a
4554	12	1	a
4554	1	2	a
4554	16	6	a
4554	9	4	a
4554	15	11	a
4554	10	3	a
4554	13	7	a
4554	6	6	a
4554	3	12	a
4554	8	16	a
4554	7	1	a
4554	7	15	a
4554	5	8	a
4554	12	16	a
4554	1	5	a
4555	2	2	a
4555	7	3	a
4555	9	16	a
4555	16	7	a
4555	11	9	a
4555	12	6	a
4555	4	7	a
4555	13	11	a
4555	10	1	a
4555	10	13	a
4555	5	2	a
4555	3	15	a
4555	16	14	a
4555	6	14	a
4555	13	10	a
4555	12	12	a
4555	1	4	a
4555	7	6	i
4555	14	8	a
4555	9	5	a
4555	6	1	a
4555	11	10	a
4555	8	4	a
4555	2	3	a
4555	15	11	a
4555	1	16	a
4555	15	5	a
4555	5	9	a
4555	4	8	a
4555	14	13	a
4555	3	12	a
4555	8	15	a
4556	1	14	a
4556	9	8	a
4556	10	9	a
4556	16	10	a
4556	13	7	a
4556	3	1	a
4556	7	10	a
4556	2	5	a
4556	4	13	a
4556	6	11	a
4556	14	3	a
4556	2	2	a
4556	3	5	a
4556	13	14	a
4556	4	12	a
4556	16	2	a
4556	11	15	a
4556	9	16	a
4556	12	3	a
4556	10	8	a
4556	1	1	a
4556	8	12	a
4556	5	7	a
4556	15	4	a
4556	8	6	a
4556	14	16	a
4556	5	15	a
4556	11	4	a
4556	12	9	a
4556	6	6	a
4556	7	11	a
4556	15	13	a
4557	13	14	i
4557	3	2	i
4557	12	11	i
4557	11	1	i
4557	12	4	i
4557	14	10	i
4557	2	5	i
4557	15	8	a
4557	15	12	i
4557	7	13	i
4557	3	6	a
4557	16	11	i
4557	4	16	i
4557	6	6	i
4557	5	10	a
4557	10	14	i
4557	6	9	i
4557	16	13	a
4557	8	3	a
4557	14	7	a
4557	11	12	a
4557	9	1	a
4557	7	3	a
4557	4	15	a
4557	5	16	i
4557	2	4	i
4557	1	7	i
4557	8	2	a
4557	1	9	a
4557	10	5	a
4557	13	8	a
4557	9	15	i
4558	15	5	i
4558	7	9	a
4558	12	8	a
4558	4	6	a
4558	3	11	i
4558	16	12	a
4558	7	12	i
4558	1	16	i
4558	9	16	i
4558	13	4	i
4558	13	14	a
4558	8	4	i
4558	8	1	i
4558	6	3	a
4558	11	7	a
4558	12	3	i
4558	15	11	i
4558	9	7	i
4558	3	2	i
4558	2	13	a
4558	10	5	a
4558	6	13	i
4558	14	10	i
4558	16	10	i
4558	10	1	i
4558	5	8	i
4558	11	14	a
4558	2	2	a
4558	5	9	a
4558	4	15	i
4558	14	6	a
4558	1	15	a
4559	16	6	a
4559	14	11	i
4559	4	8	a
4559	6	6	i
4559	16	7	a
4559	5	12	i
4559	14	14	i
4559	9	3	a
4559	12	12	i
4559	3	10	i
4559	15	13	a
4559	1	13	i
4559	11	16	i
4559	13	3	a
4559	6	5	i
4559	2	11	i
4559	10	5	i
4559	4	2	i
4559	7	9	a
4559	7	4	i
4559	13	4	a
4559	8	15	a
4559	3	15	a
4559	15	9	a
4559	8	8	i
4559	11	1	i
4559	9	16	i
4559	2	1	i
4559	12	7	a
4559	10	2	a
4559	1	14	a
4559	5	10	i
4560	14	9	a
4560	7	16	a
4560	1	14	a
4560	5	13	a
4560	8	8	i
4560	3	10	i
4560	15	11	i
4560	15	6	i
4560	6	6	i
4560	9	13	i
4560	14	7	a
4560	1	15	i
4560	6	15	i
4560	11	2	i
4560	2	2	i
4560	11	9	i
4560	5	1	a
4560	10	3	i
4560	3	12	a
4560	8	14	a
4560	4	5	i
4560	16	16	i
4560	10	10	i
4560	12	11	i
4560	7	5	a
4560	4	3	i
4560	13	4	i
4560	9	4	i
4560	12	8	a
4560	16	1	i
4560	13	7	a
4560	2	12	a
4561	10	7	i
4561	8	9	a
4561	4	2	a
4561	11	16	a
4561	6	3	a
4561	2	6	a
4561	16	10	i
4561	12	5	i
4561	14	3	i
4561	8	13	i
4561	13	7	a
4561	2	2	i
4561	15	15	a
4561	5	8	i
4561	16	11	a
4561	3	12	i
4561	14	5	i
4561	1	4	i
4561	3	1	i
4561	9	15	a
4561	5	6	i
4561	10	13	i
4561	1	1	i
4561	6	8	i
4561	12	10	i
4561	4	16	i
4561	15	14	i
4561	11	14	a
4561	7	11	i
4561	9	9	i
4561	7	12	i
4561	13	4	i
4562	1	9	i
4562	9	12	a
4562	4	3	a
4562	12	10	a
4562	8	12	a
4562	5	6	a
4562	2	11	i
4562	3	1	a
4562	9	13	i
4562	8	10	i
4562	11	15	a
4562	16	5	a
4562	11	1	i
4562	10	2	i
4562	2	14	a
4562	7	15	a
4562	15	7	i
4562	13	14	i
4562	14	5	i
4562	16	3	a
4562	5	8	a
4562	15	8	i
4562	13	6	i
4562	1	4	a
4562	6	16	a
4562	10	13	a
4562	7	2	a
4562	6	11	i
4562	14	4	a
4562	4	16	i
4562	12	7	a
4562	3	9	i
4563	3	9	i
4563	13	11	a
4563	8	15	a
4563	1	13	a
4563	6	14	a
4563	9	12	i
4563	3	7	a
4563	9	2	a
4563	4	2	a
4563	11	5	a
4563	5	1	a
4563	4	8	i
4563	7	6	i
4563	5	3	a
4563	15	10	a
4563	13	8	i
4563	8	1	a
4563	6	4	a
4563	14	13	i
4563	12	12	a
4563	7	7	i
4563	15	16	a
4563	14	3	i
4563	16	9	i
4563	12	14	a
4563	2	15	i
4563	10	11	a
4563	10	5	i
4563	2	16	a
4563	16	4	a
4563	1	6	i
4563	11	10	i
4564	5	7	a
4564	7	13	a
4564	10	5	a
4564	11	13	a
4564	6	16	a
4564	14	4	a
4564	13	3	a
4564	10	4	a
4564	2	11	i
4564	4	14	a
4564	3	6	a
4564	9	15	a
4564	15	5	a
4564	9	11	a
4564	1	10	a
4564	15	7	a
4564	8	14	a
4564	8	3	a
4564	12	1	a
4564	14	12	a
4564	1	8	a
4564	13	6	a
4564	4	12	a
4564	12	9	a
4564	7	1	a
4564	16	10	a
4564	3	16	a
4564	5	2	a
4564	2	9	a
4564	11	8	a
4564	16	2	a
4564	6	15	a
4565	3	16	i
4565	12	2	i
4565	13	5	a
4565	9	1	i
4565	7	14	i
4565	4	12	i
4565	15	6	i
4565	4	15	a
4565	15	5	i
4565	8	9	i
4565	16	4	i
4565	14	7	i
4565	8	10	i
4565	16	7	i
4565	11	8	i
4565	3	9	a
4565	1	13	i
4565	5	13	i
4565	1	11	i
4565	12	11	a
4565	7	16	i
4565	5	3	a
4565	6	3	i
4565	10	10	i
4565	9	12	i
4565	14	8	i
4565	13	6	a
4565	10	15	i
4565	2	2	a
4565	2	1	i
4565	6	14	i
4565	11	4	i
4566	15	12	a
4566	4	3	a
4566	12	4	i
4566	2	8	i
4566	16	15	a
4566	8	2	a
4566	9	9	i
4566	16	5	a
4566	10	11	i
4566	13	7	i
4566	10	16	i
4566	8	15	a
4566	1	1	a
4566	13	2	a
4566	2	14	i
4566	7	9	i
4566	5	6	i
4566	1	10	a
4566	14	4	a
4566	3	10	i
4566	3	16	i
4566	12	11	i
4566	11	1	a
4566	4	7	i
4566	15	13	i
4566	14	5	a
4566	7	14	a
4566	5	8	a
4566	6	13	a
4566	6	12	a
4566	9	3	a
4566	11	6	i
4567	13	6	i
4567	12	5	i
4567	11	10	i
4567	13	12	i
4567	8	3	i
4567	4	10	i
4567	10	15	a
4567	2	15	i
4567	3	4	i
4567	15	7	i
4567	4	9	i
4567	5	16	i
4567	1	1	i
4567	8	9	i
4567	9	8	i
4567	16	7	i
4567	3	16	i
4567	14	3	i
4567	11	12	i
4567	5	13	i
4567	6	11	i
4567	9	6	i
4567	10	8	i
4567	16	5	i
4567	2	2	i
4567	7	1	i
4567	7	11	i
4567	14	13	i
4567	12	14	i
4567	1	4	i
4567	15	14	i
4567	6	2	a
4568	5	9	a
4568	1	6	i
4568	13	10	i
4568	6	3	a
4568	7	13	i
4568	11	4	a
4568	14	4	a
4568	9	8	a
4568	8	6	i
4568	8	9	i
4568	4	7	a
4568	6	7	a
4568	3	5	i
4568	5	5	a
4568	10	14	a
4568	11	11	i
4568	10	16	i
4568	15	13	i
4568	2	12	i
4568	3	11	i
4568	13	2	i
4568	16	1	i
4568	15	10	i
4568	12	14	a
4568	4	16	i
4568	14	15	a
4568	1	2	a
4568	12	8	i
4568	16	3	a
4568	2	15	i
4568	7	1	a
4568	9	12	a
4569	11	6	i
4569	6	14	a
4569	8	3	a
4569	14	14	a
4569	7	5	a
4569	2	12	a
4569	4	11	a
4569	10	10	a
4569	3	13	a
4569	3	3	a
4569	10	12	i
4569	13	13	a
4569	15	15	i
4569	5	11	i
4569	6	16	i
4569	2	4	i
4569	15	10	i
4569	9	6	a
4569	12	9	a
4569	7	16	a
4569	11	7	i
4569	5	2	i
4569	12	2	a
4569	1	15	a
4569	9	9	a
4569	1	7	i
4569	4	5	a
4569	8	1	i
4569	14	4	a
4569	16	1	i
4569	13	8	i
4569	16	8	a
4570	10	15	a
4570	15	11	a
4570	11	9	a
4570	1	2	i
4570	10	5	i
4570	9	13	a
4570	16	10	a
4570	4	12	a
4570	14	5	a
4570	2	12	a
4570	4	10	i
4570	7	7	a
4570	7	6	a
4570	9	4	a
4570	15	8	a
4570	12	16	a
4570	8	9	a
4570	1	7	a
4570	11	8	a
4570	8	13	a
4570	13	3	a
4570	16	3	a
4570	14	14	a
4570	13	4	a
4570	12	1	a
4570	6	2	i
4570	6	6	a
4570	5	1	a
4570	5	16	i
4570	2	15	a
4570	3	11	a
4570	3	14	a
4571	6	12	a
4571	3	14	a
4571	3	6	a
4571	9	12	a
4571	4	10	a
4571	14	2	a
4571	15	11	a
4571	11	14	a
4571	10	5	a
4571	1	5	a
4571	6	8	a
4571	12	1	a
4571	5	16	a
4571	7	9	a
4571	10	9	a
4571	16	7	a
4571	5	1	a
4571	7	4	a
4571	1	2	a
4571	8	6	a
4571	11	10	a
4571	8	13	a
4571	4	13	a
4571	13	3	a
4571	9	15	a
4571	14	4	a
4571	2	15	a
4571	13	8	a
4571	16	11	a
4571	2	3	a
4571	15	7	a
4571	12	16	a
4572	13	4	a
4572	15	7	a
4572	7	9	a
4572	13	1	a
4572	10	15	a
4572	3	5	a
4572	4	12	a
4572	16	10	a
4572	8	13	a
4572	4	1	a
4572	10	16	a
4572	1	14	a
4572	9	10	a
4572	7	11	i
4572	11	9	a
4572	5	2	a
4572	11	6	a
4572	6	2	a
4572	8	6	a
4572	2	13	a
4572	2	14	i
4572	5	3	i
4572	15	11	i
4572	3	8	a
4572	1	12	a
4572	14	16	a
4572	12	3	a
4572	14	4	i
4572	9	8	i
4572	16	7	a
4572	6	5	i
4572	12	15	i
4573	15	6	i
4573	14	7	i
4573	5	11	a
4573	10	9	a
4573	11	2	i
4573	7	7	i
4573	3	13	i
4573	16	16	a
4573	9	15	i
4573	13	3	i
4573	5	4	i
4573	12	10	i
4573	3	5	a
4573	1	16	i
4573	13	5	i
4573	6	4	a
4573	10	14	i
4573	15	10	a
4573	14	8	i
4573	9	8	a
4573	11	9	i
4573	2	12	a
4573	16	3	a
4573	12	1	a
4573	7	14	a
4573	4	12	a
4573	2	1	i
4573	8	2	i
4573	8	6	i
4573	6	13	a
4573	1	11	a
4573	4	15	i
4574	5	3	i
4574	10	7	i
4574	11	15	i
4574	4	2	a
4574	9	16	a
4574	6	8	i
4574	1	11	a
4574	2	13	a
4574	14	13	a
4574	6	3	a
4574	3	15	a
4574	11	7	a
4574	15	4	a
4574	16	4	a
4574	14	8	a
4574	8	14	a
4574	5	16	a
4574	3	5	a
4574	7	5	a
4574	16	12	a
4574	13	9	a
4574	4	12	a
4574	9	14	a
4574	13	11	a
4574	1	6	a
4574	12	9	a
4574	12	10	a
4574	2	6	i
4574	7	1	a
4574	10	2	a
4574	8	10	a
4574	15	1	i
4575	2	14	a
4575	12	12	a
4575	13	13	a
4575	9	7	a
4575	14	13	a
4575	6	4	a
4575	1	10	a
4575	1	15	a
4575	3	1	a
4575	15	11	a
4575	16	16	a
4575	4	8	a
4575	4	12	a
4575	13	6	a
4575	9	4	a
4575	11	14	a
4575	7	3	a
4575	11	2	a
4575	5	8	i
4575	14	5	a
4575	10	1	a
4575	8	9	a
4575	2	7	i
4575	3	11	a
4575	7	2	a
4575	10	5	a
4575	6	10	i
4575	5	15	a
4575	15	9	a
4575	16	6	a
4575	12	16	a
4575	8	3	a
4576	9	16	i
4576	14	10	i
4576	9	3	i
4576	2	2	a
4576	11	8	i
4576	1	12	i
4576	6	14	i
4576	3	4	i
4576	12	15	i
4576	16	11	i
4576	15	7	a
4576	2	12	i
4576	7	6	i
4576	7	9	i
4576	11	13	i
4576	14	2	i
4576	4	15	i
4576	5	11	i
4576	15	9	i
4576	6	10	i
4576	3	5	a
4576	13	8	i
4576	4	5	a
4576	10	7	a
4576	16	14	i
4576	12	6	i
4576	10	1	a
4576	1	13	i
4576	5	16	i
4576	13	4	a
4576	8	1	i
4576	8	3	i
4577	1	1	a
4577	11	2	i
4577	14	12	i
4577	16	4	i
4577	15	3	i
4577	8	5	a
4577	10	16	i
4577	6	8	i
4577	12	1	a
4577	14	16	a
4577	7	6	a
4577	13	10	a
4577	7	5	a
4577	9	7	i
4577	8	13	i
4577	2	15	i
4577	4	3	i
4577	4	7	i
4577	16	13	i
4577	11	14	i
4577	6	12	a
4577	3	8	i
4577	3	9	i
4577	1	11	i
4577	2	6	i
4577	9	15	a
4577	12	10	i
4577	10	2	i
4577	5	9	i
4577	13	11	i
4577	5	14	i
4577	15	4	i
4578	13	5	a
4578	16	3	a
4578	5	11	a
4578	7	8	a
4578	2	15	a
4578	8	13	i
4578	6	3	a
4578	16	2	a
4578	14	1	a
4578	5	7	a
4578	3	8	a
4578	10	11	i
4578	4	9	a
4578	12	2	a
4578	14	5	i
4578	11	16	a
4578	15	9	a
4578	13	13	a
4578	9	4	i
4578	10	4	a
4578	6	14	i
4578	8	12	a
4578	9	7	a
4578	2	1	a
4578	3	15	a
4578	1	12	a
4578	7	6	a
4578	15	6	a
4578	4	14	a
4578	12	10	a
4578	1	16	a
4578	11	10	i
4579	6	14	a
4579	6	8	a
4579	9	8	a
4579	15	11	a
4579	9	16	a
4579	4	10	a
4579	16	4	a
4579	3	12	i
4579	15	13	a
4579	7	15	a
4579	14	16	i
4579	1	9	i
4579	13	12	i
4579	3	3	i
4579	16	15	a
4579	12	6	a
4579	11	5	i
4579	13	6	a
4579	7	9	a
4579	10	7	i
4579	8	5	a
4579	5	13	i
4579	2	4	i
4579	10	1	a
4579	8	7	i
4579	12	3	i
4579	14	2	a
4579	11	10	i
4579	4	2	i
4579	1	11	a
4579	5	1	a
4579	2	14	i
4580	8	10	i
4580	7	14	i
4580	13	13	a
4580	3	5	a
4580	4	10	i
4580	11	1	i
4580	9	15	a
4580	1	4	a
4580	16	3	i
4580	2	13	a
4580	15	16	a
4580	1	2	a
4580	10	12	a
4580	4	3	a
4580	12	14	a
4580	12	8	a
4580	10	6	a
4580	13	12	a
4580	5	1	a
4580	5	9	i
4580	15	6	a
4580	14	2	a
4580	8	11	i
4580	16	9	a
4580	9	5	a
4580	7	8	i
4580	6	16	a
4580	11	11	a
4580	3	15	a
4580	2	7	a
4580	6	7	a
4580	14	4	a
4581	3	15	i
4581	7	7	i
4581	12	4	i
4581	13	7	a
4581	1	12	i
4581	11	15	i
4581	5	3	a
4581	4	11	a
4581	14	1	a
4581	6	13	i
4581	6	8	i
4581	9	14	a
4581	10	11	a
4581	15	4	a
4581	13	5	a
4581	9	2	i
4581	7	12	i
4581	11	13	i
4581	2	5	i
4581	16	9	i
4581	12	1	a
4581	14	6	i
4581	3	10	i
4581	8	6	i
4581	8	9	i
4581	16	2	i
4581	10	16	i
4581	5	14	i
4581	15	8	i
4581	2	3	i
4581	1	16	i
4581	4	10	a
4582	16	1	a
4582	5	10	a
4582	7	11	a
4582	8	15	a
4582	11	16	a
4582	10	4	a
4582	1	11	a
4582	2	8	a
4582	4	10	a
4582	10	3	a
4582	14	15	a
4582	12	7	a
4582	4	16	a
4582	14	8	a
